SearchBayesianSkopt-CV: New best config found. Config 0: {'topK': 509, 'shrink': 951, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.8565210698024501, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1011170, PRECISION: 0.0195827, PRECISION_RECALL_MIN_DEN: 0.0774541, RECALL: 0.0758952, MAP: 0.0328895, MRR: 0.0703411, NDCG: 0.0516735, F1: 0.0311297, HIT_RATE: 0.1958275, ARHR: 0.0761728, NOVELTY: 0.0045929, AVERAGE_POPULARITY: 0.1461973, DIVERSITY_MEAN_INTER_LIST: 0.9660765, DIVERSITY_HERFINDAHL: 0.9965879, COVERAGE_ITEM: 0.3247661, COVERAGE_ITEM_CORRECT: 0.0177940, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1018749, DIVERSITY_GINI: 0.0832909, SHANNON_ENTROPY: 10.3740450, 
SearchBayesianSkopt-CV: Config 58 is suboptimal. Config: {'topK': 594, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1029756, PRECISION: 0.0197338, PRECISION_RECALL_MIN_DEN: 0.0783765, RECALL: 0.0768467, MAP: 0.0334079, MRR: 0.0712350, NDCG: 0.0523746, F1: 0.0314013, HIT_RATE: 0.1973383, ARHR: 0.0770513, NOVELTY: 0.0045712, AVERAGE_POPULARITY: 0.1508191, DIVERSITY_MEAN_INTER_LIST: 0.9648340, DIVERSITY_HERFINDAHL: 0.9964637, COVERAGE_ITEM: 0.3165659, COVERAGE_ITEM_CORRECT: 0.0177632, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1025796, DIVERSITY_GINI: 0.0793422, SHANNON_ENTROPY: 10.3037443, 
SearchBayesianSkopt-CV: Config 59 is suboptimal. Config: {'topK': 789, 'shrink': 72, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.004450595375976142, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0975000, PRECISION: 0.0186669, PRECISION_RECALL_MIN_DEN: 0.0740372, RECALL: 0.0725510, MAP: 0.0316967, MRR: 0.0676517, NDCG: 0.0496215, F1: 0.0296904, HIT_RATE: 0.1866687, ARHR: 0.0730299, NOVELTY: 0.0045522, AVERAGE_POPULARITY: 0.1543669, DIVERSITY_MEAN_INTER_LIST: 0.9618808, DIVERSITY_HERFINDAHL: 0.9961684, COVERAGE_ITEM: 0.3089663, COVERAGE_ITEM_CORRECT: 0.0167931, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0973952, DIVERSITY_GINI: 0.0754274, SHANNON_ENTROPY: 10.1997029, 
SearchBayesianSkopt-CV: Config 60 is suboptimal. Config: {'topK': 995, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9052033513423354, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1012341, PRECISION: 0.0196157, PRECISION_RECALL_MIN_DEN: 0.0775833, RECALL: 0.0760312, MAP: 0.0329988, MRR: 0.0704038, NDCG: 0.0518017, F1: 0.0311825, HIT_RATE: 0.1961570, ARHR: 0.0762415, NOVELTY: 0.0045739, AVERAGE_POPULARITY: 0.1516722, DIVERSITY_MEAN_INTER_LIST: 0.9639874, DIVERSITY_HERFINDAHL: 0.9963790, COVERAGE_ITEM: 0.3210549, COVERAGE_ITEM_CORRECT: 0.0177016, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1020259, DIVERSITY_GINI: 0.0809667, SHANNON_ENTROPY: 10.3051809, 
SearchBayesianSkopt-CV: Config 61 is suboptimal. Config: {'topK': 652, 'shrink': 2, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9891072822285627, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0751134, PRECISION: 0.0139782, PRECISION_RECALL_MIN_DEN: 0.0585490, RECALL: 0.0573849, MAP: 0.0240066, MRR: 0.0502657, NDCG: 0.0378017, F1: 0.0224755, HIT_RATE: 0.1397821, ARHR: 0.0534100, NOVELTY: 0.0049546, AVERAGE_POPULARITY: 0.0873013, DIVERSITY_MEAN_INTER_LIST: 0.9844159, DIVERSITY_HERFINDAHL: 0.9984215, COVERAGE_ITEM: 0.3757921, COVERAGE_ITEM_CORRECT: 0.0149682, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0757015, DIVERSITY_GINI: 0.1324886, SHANNON_ENTROPY: 11.5399398, 
SearchBayesianSkopt-CV: Config 62 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0917485, PRECISION: 0.0174156, PRECISION_RECALL_MIN_DEN: 0.0674847, RECALL: 0.0659944, MAP: 0.0287048, MRR: 0.0632729, NDCG: 0.0453554, F1: 0.0275560, HIT_RATE: 0.1741560, ARHR: 0.0683571, NOVELTY: 0.0045505, AVERAGE_POPULARITY: 0.1554863, DIVERSITY_MEAN_INTER_LIST: 0.9604465, DIVERSITY_HERFINDAHL: 0.9960250, COVERAGE_ITEM: 0.3011203, COVERAGE_ITEM_CORRECT: 0.0150529, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0910784, DIVERSITY_GINI: 0.0725287, SHANNON_ENTROPY: 10.1460102, 
SearchBayesianSkopt-CV: Config 63 is suboptimal. Config: {'topK': 500, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0935226, PRECISION: 0.0178287, PRECISION_RECALL_MIN_DEN: 0.0689854, RECALL: 0.0674861, MAP: 0.0293487, MRR: 0.0646253, NDCG: 0.0463704, F1: 0.0282037, HIT_RATE: 0.1782870, ARHR: 0.0698931, NOVELTY: 0.0045845, AVERAGE_POPULARITY: 0.1455300, DIVERSITY_MEAN_INTER_LIST: 0.9663720, DIVERSITY_HERFINDAHL: 0.9966175, COVERAGE_ITEM: 0.3101059, COVERAGE_ITEM_CORRECT: 0.0158306, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0928652, DIVERSITY_GINI: 0.0776018, SHANNON_ENTROPY: 10.3256511, 
SearchBayesianSkopt-CV: Config 64 is suboptimal. Config: {'topK': 376, 'shrink': 13, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.022155961246484782, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0998497, PRECISION: 0.0192594, PRECISION_RECALL_MIN_DEN: 0.0758209, RECALL: 0.0742622, MAP: 0.0321784, MRR: 0.0691072, NDCG: 0.0506164, F1: 0.0305817, HIT_RATE: 0.1925943, ARHR: 0.0748613, NOVELTY: 0.0045949, AVERAGE_POPULARITY: 0.1413679, DIVERSITY_MEAN_INTER_LIST: 0.9691763, DIVERSITY_HERFINDAHL: 0.9968978, COVERAGE_ITEM: 0.3173975, COVERAGE_ITEM_CORRECT: 0.0182175, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0998867, DIVERSITY_GINI: 0.0809383, SHANNON_ENTROPY: 10.4199631, 
SearchBayesianSkopt-CV: Config 65 is suboptimal. Config: {'topK': 1000, 'shrink': 51, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.3099791486164621, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1041000, PRECISION: 0.0201929, PRECISION_RECALL_MIN_DEN: 0.0807224, RECALL: 0.0792120, MAP: 0.0340347, MRR: 0.0720672, NDCG: 0.0535258, F1: 0.0321788, HIT_RATE: 0.2019285, ARHR: 0.0780884, NOVELTY: 0.0046058, AVERAGE_POPULARITY: 0.1476576, DIVERSITY_MEAN_INTER_LIST: 0.9662228, DIVERSITY_HERFINDAHL: 0.9966025, COVERAGE_ITEM: 0.3338441, COVERAGE_ITEM_CORRECT: 0.0183484, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1047439, DIVERSITY_GINI: 0.0883637, SHANNON_ENTROPY: 10.4494806, 
SearchBayesianSkopt-CV: Config 66 is suboptimal. Config: {'topK': 373, 'shrink': 996, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9575620237035554, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0997927, PRECISION: 0.0192812, PRECISION_RECALL_MIN_DEN: 0.0752269, RECALL: 0.0736161, MAP: 0.0321929, MRR: 0.0687529, NDCG: 0.0503995, F1: 0.0305563, HIT_RATE: 0.1928117, ARHR: 0.0747177, NOVELTY: 0.0047347, AVERAGE_POPULARITY: 0.1242404, DIVERSITY_MEAN_INTER_LIST: 0.9740015, DIVERSITY_HERFINDAHL: 0.9973802, COVERAGE_ITEM: 0.3637113, COVERAGE_ITEM_CORRECT: 0.0182252, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0996099, DIVERSITY_GINI: 0.1105801, SHANNON_ENTROPY: 10.9035773, 
SearchBayesianSkopt-CV: Config 67 is suboptimal. Config: {'topK': 990, 'shrink': 999, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.967024323340443, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1012389, PRECISION: 0.0195869, PRECISION_RECALL_MIN_DEN: 0.0776035, RECALL: 0.0760513, MAP: 0.0329880, MRR: 0.0704155, NDCG: 0.0517832, F1: 0.0311471, HIT_RATE: 0.1958687, ARHR: 0.0762570, NOVELTY: 0.0045778, AVERAGE_POPULARITY: 0.1509806, DIVERSITY_MEAN_INTER_LIST: 0.9643545, DIVERSITY_HERFINDAHL: 0.9964157, COVERAGE_ITEM: 0.3227103, COVERAGE_ITEM_CORRECT: 0.0177247, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1018246, DIVERSITY_GINI: 0.0817912, SHANNON_ENTROPY: 10.3226248, 
SearchBayesianSkopt-CV: Config 68 is suboptimal. Config: {'topK': 487, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1036028, PRECISION: 0.0199054, PRECISION_RECALL_MIN_DEN: 0.0786063, RECALL: 0.0770217, MAP: 0.0335360, MRR: 0.0717690, NDCG: 0.0525691, F1: 0.0316331, HIT_RATE: 0.1990543, ARHR: 0.0777208, NOVELTY: 0.0045793, AVERAGE_POPULARITY: 0.1481384, DIVERSITY_MEAN_INTER_LIST: 0.9662076, DIVERSITY_HERFINDAHL: 0.9966010, COVERAGE_ITEM: 0.3177286, COVERAGE_ITEM_CORRECT: 0.0180404, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1033094, DIVERSITY_GINI: 0.0802276, SHANNON_ENTROPY: 10.3420908, 
SearchBayesianSkopt-CV: Config 69 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1023779, PRECISION: 0.0197051, PRECISION_RECALL_MIN_DEN: 0.0783503, RECALL: 0.0768128, MAP: 0.0333205, MRR: 0.0708796, NDCG: 0.0522657, F1: 0.0313623, HIT_RATE: 0.1970509, ARHR: 0.0766623, NOVELTY: 0.0045594, AVERAGE_POPULARITY: 0.1547532, DIVERSITY_MEAN_INTER_LIST: 0.9627249, DIVERSITY_HERFINDAHL: 0.9962528, COVERAGE_ITEM: 0.3145871, COVERAGE_ITEM_CORRECT: 0.0175014, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1024538, DIVERSITY_GINI: 0.0780306, SHANNON_ENTROPY: 10.2480294, 
SearchBayesianSkopt-CV: Search complete. Best config is 17: {'topK': 321, 'shrink': 914, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.4695015961698127, 'feature_weighting': 'TF-IDF'}
