
SearchBayesianSkopt-CV: New best config found. Config 0: {'topK': 65, 'shrink': 351, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.4808676057946877, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0163511, PRECISION: 0.0031113, PRECISION_RECALL_MIN_DEN: 0.0136386, RECALL: 0.0132919, MAP: 0.0044864, MRR: 0.0104523, NDCG: 0.0077051, F1: 0.0050400, HIT_RATE: 0.0311133, ARHR: 0.0107257, NOVELTY: 0.0050233, AVERAGE_POPULARITY: 0.0125921, DIVERSITY_MEAN_INTER_LIST: 0.9775630, DIVERSITY_HERFINDAHL: 0.9977378, COVERAGE_ITEM: 0.2396997, COVERAGE_ITEM_CORRECT: 0.0056131, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0196300, DIVERSITY_GINI: 0.0582314, SHANNON_ENTROPY: 10.4964117, 
SearchBayesianSkopt-CV: Config 58 is suboptimal. Config: {'topK': 60, 'shrink': 999, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.44792316754960837, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0834434, PRECISION: 0.0170564, PRECISION_RECALL_MIN_DEN: 0.0641679, RECALL: 0.0625289, MAP: 0.0267349, MRR: 0.0576498, NDCG: 0.0422697, F1: 0.0268003, HIT_RATE: 0.1705644, ARHR: 0.0635456, NOVELTY: 0.0050474, AVERAGE_POPULARITY: 0.0180802, DIVERSITY_MEAN_INTER_LIST: 0.9972704, DIVERSITY_HERFINDAHL: 0.9997081, COVERAGE_ITEM: 0.5758845, COVERAGE_ITEM_CORRECT: 0.0316535, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0924877, DIVERSITY_GINI: 0.2802791, SHANNON_ENTROPY: 13.0325098, 
SearchBayesianSkopt-CV: Config 59 is suboptimal. Config: {'topK': 67, 'shrink': 989, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.8348117126189987, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0889711, PRECISION: 0.0183456, PRECISION_RECALL_MIN_DEN: 0.0704203, RECALL: 0.0686668, MAP: 0.0293269, MRR: 0.0611774, NDCG: 0.0460290, F1: 0.0289548, HIT_RATE: 0.1834561, ARHR: 0.0676278, NOVELTY: 0.0050353, AVERAGE_POPULARITY: 0.0175736, DIVERSITY_MEAN_INTER_LIST: 0.9974491, DIVERSITY_HERFINDAHL: 0.9997260, COVERAGE_ITEM: 0.5941097, COVERAGE_ITEM_CORRECT: 0.0340866, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0994337, DIVERSITY_GINI: 0.2959805, SHANNON_ENTROPY: 13.1087409, 
SearchBayesianSkopt-CV: Config 60 is suboptimal. Config: {'topK': 77, 'shrink': 979, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.5547835104996675, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0717718, PRECISION: 0.0146905, PRECISION_RECALL_MIN_DEN: 0.0544199, RECALL: 0.0529645, MAP: 0.0223858, MRR: 0.0492891, NDCG: 0.0357181, F1: 0.0230007, HIT_RATE: 0.1469046, ARHR: 0.0539223, NOVELTY: 0.0050211, AVERAGE_POPULARITY: 0.0169534, DIVERSITY_MEAN_INTER_LIST: 0.9955070, DIVERSITY_HERFINDAHL: 0.9995318, COVERAGE_ITEM: 0.4704755, COVERAGE_ITEM_CORRECT: 0.0271184, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0812130, DIVERSITY_GINI: 0.2117479, SHANNON_ENTROPY: 12.5998678, 
SearchBayesianSkopt-CV: Config 61 is suboptimal. Config: {'topK': 947, 'shrink': 6, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.006313714683832352, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0799465, PRECISION: 0.0166025, PRECISION_RECALL_MIN_DEN: 0.0640372, RECALL: 0.0623631, MAP: 0.0259565, MRR: 0.0542871, NDCG: 0.0411498, F1: 0.0262201, HIT_RATE: 0.1660254, ARHR: 0.0601021, NOVELTY: 0.0050622, AVERAGE_POPULARITY: 0.0170483, DIVERSITY_MEAN_INTER_LIST: 0.9969604, DIVERSITY_HERFINDAHL: 0.9996771, COVERAGE_ITEM: 0.5349605, COVERAGE_ITEM_CORRECT: 0.0305910, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0894929, DIVERSITY_GINI: 0.2487279, SHANNON_ENTROPY: 12.8569365, 
SearchBayesianSkopt-CV: Config 62 is suboptimal. Config: {'topK': 926, 'shrink': 991, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.7500823990964611, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0909867, PRECISION: 0.0187473, PRECISION_RECALL_MIN_DEN: 0.0736690, RECALL: 0.0719398, MAP: 0.0303178, MRR: 0.0628741, NDCG: 0.0476888, F1: 0.0297428, HIT_RATE: 0.1874734, ARHR: 0.0692306, NOVELTY: 0.0050486, AVERAGE_POPULARITY: 0.0179041, DIVERSITY_MEAN_INTER_LIST: 0.9970526, DIVERSITY_HERFINDAHL: 0.9996864, COVERAGE_ITEM: 0.5686853, COVERAGE_ITEM_CORRECT: 0.0343946, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1025544, DIVERSITY_GINI: 0.2667370, SHANNON_ENTROPY: 12.9387328, 
SearchBayesianSkopt-CV: Config 63 is suboptimal. Config: {'topK': 992, 'shrink': 37, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.39120508103965335, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0766272, PRECISION: 0.0155421, PRECISION_RECALL_MIN_DEN: 0.0602193, RECALL: 0.0587703, MAP: 0.0250722, MRR: 0.0530010, NDCG: 0.0394265, F1: 0.0245822, HIT_RATE: 0.1554211, ARHR: 0.0577145, NOVELTY: 0.0050473, AVERAGE_POPULARITY: 0.0176366, DIVERSITY_MEAN_INTER_LIST: 0.9964096, DIVERSITY_HERFINDAHL: 0.9996221, COVERAGE_ITEM: 0.4648701, COVERAGE_ITEM_CORRECT: 0.0284350, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0861960, DIVERSITY_GINI: 0.2010394, SHANNON_ENTROPY: 12.5640571, 
SearchBayesianSkopt-CV: Config 64 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.5813873252167782, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0948074, PRECISION: 0.0194568, PRECISION_RECALL_MIN_DEN: 0.0761248, RECALL: 0.0742803, MAP: 0.0316527, MRR: 0.0652881, NDCG: 0.0495154, F1: 0.0308356, HIT_RATE: 0.1945676, ARHR: 0.0720646, NOVELTY: 0.0050526, AVERAGE_POPULARITY: 0.0179597, DIVERSITY_MEAN_INTER_LIST: 0.9972664, DIVERSITY_HERFINDAHL: 0.9997077, COVERAGE_ITEM: 0.5906218, COVERAGE_ITEM_CORRECT: 0.0357498, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1055996, DIVERSITY_GINI: 0.2845428, SHANNON_ENTROPY: 13.0389420, 
SearchBayesianSkopt-CV: Config 65 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.5772981742597512, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0949187, PRECISION: 0.0194606, PRECISION_RECALL_MIN_DEN: 0.0761437, RECALL: 0.0742988, MAP: 0.0316789, MRR: 0.0653222, NDCG: 0.0495412, F1: 0.0308420, HIT_RATE: 0.1946056, ARHR: 0.0720903, NOVELTY: 0.0050528, AVERAGE_POPULARITY: 0.0179567, DIVERSITY_MEAN_INTER_LIST: 0.9972694, DIVERSITY_HERFINDAHL: 0.9997080, COVERAGE_ITEM: 0.5910375, COVERAGE_ITEM_CORRECT: 0.0357806, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1056499, DIVERSITY_GINI: 0.2848386, SHANNON_ENTROPY: 13.0405585, 
SearchBayesianSkopt-CV: Config 66 is suboptimal. Config: {'topK': 972, 'shrink': 995, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.40823257971293814, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0892224, PRECISION: 0.0184295, PRECISION_RECALL_MIN_DEN: 0.0719297, RECALL: 0.0701743, MAP: 0.0291295, MRR: 0.0608217, NDCG: 0.0462030, F1: 0.0291921, HIT_RATE: 0.1842953, ARHR: 0.0670496, NOVELTY: 0.0050436, AVERAGE_POPULARITY: 0.0183637, DIVERSITY_MEAN_INTER_LIST: 0.9971616, DIVERSITY_HERFINDAHL: 0.9996973, COVERAGE_ITEM: 0.5632339, COVERAGE_ITEM_CORRECT: 0.0337478, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1004908, DIVERSITY_GINI: 0.2643888, SHANNON_ENTROPY: 12.9395048, 
SearchBayesianSkopt-CV: Config 67 is suboptimal. Config: {'topK': 961, 'shrink': 959, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.20511914349980348, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0908593, PRECISION: 0.0187439, PRECISION_RECALL_MIN_DEN: 0.0729343, RECALL: 0.0711208, MAP: 0.0302312, MRR: 0.0624202, NDCG: 0.0473763, F1: 0.0296655, HIT_RATE: 0.1874388, ARHR: 0.0691039, NOVELTY: 0.0050595, AVERAGE_POPULARITY: 0.0176935, DIVERSITY_MEAN_INTER_LIST: 0.9971668, DIVERSITY_HERFINDAHL: 0.9996978, COVERAGE_ITEM: 0.5518999, COVERAGE_ITEM_CORRECT: 0.0344485, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1009438, DIVERSITY_GINI: 0.2597549, SHANNON_ENTROPY: 12.9243946, 
SearchBayesianSkopt-CV: Config 68 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.5678434542934269, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0950153, PRECISION: 0.0194606, PRECISION_RECALL_MIN_DEN: 0.0762214, RECALL: 0.0743745, MAP: 0.0316895, MRR: 0.0654119, NDCG: 0.0495682, F1: 0.0308486, HIT_RATE: 0.1946059, ARHR: 0.0721778, NOVELTY: 0.0050531, AVERAGE_POPULARITY: 0.0179580, DIVERSITY_MEAN_INTER_LIST: 0.9972763, DIVERSITY_HERFINDAHL: 0.9997087, COVERAGE_ITEM: 0.5912685, COVERAGE_ITEM_CORRECT: 0.0357652, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1057254, DIVERSITY_GINI: 0.2852123, SHANNON_ENTROPY: 13.0430029, 
SearchBayesianSkopt-CV: Config 69 is suboptimal. Config: {'topK': 996, 'shrink': 999, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.0539932752885321, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0815631, PRECISION: 0.0168176, PRECISION_RECALL_MIN_DEN: 0.0658919, RECALL: 0.0642957, MAP: 0.0265797, MRR: 0.0561545, NDCG: 0.0422731, F1: 0.0266605, HIT_RATE: 0.1681763, ARHR: 0.0613472, NOVELTY: 0.0050401, AVERAGE_POPULARITY: 0.0177168, DIVERSITY_MEAN_INTER_LIST: 0.9965177, DIVERSITY_HERFINDAHL: 0.9996329, COVERAGE_ITEM: 0.4975861, COVERAGE_ITEM_CORRECT: 0.0305679, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0934441, DIVERSITY_GINI: 0.2182410, SHANNON_ENTROPY: 12.6563975, 
SearchBayesianSkopt-CV: Search complete. Best config is 48: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.4939722953784903, 'feature_weighting': 'BM25'}
