
SearchBayesianSkopt-CV: New best config found. Config 0: {'topK': 65, 'shrink': 351, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.4808676057946877, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0742654, PRECISION: 0.0151161, PRECISION_RECALL_MIN_DEN: 0.0558051, RECALL: 0.0542412, MAP: 0.0237510, MRR: 0.0513996, NDCG: 0.0372694, F1: 0.0236385, HIT_RATE: 0.1511613, ARHR: 0.0569590, NOVELTY: 0.0050262, AVERAGE_POPULARITY: 0.0162597, DIVERSITY_MEAN_INTER_LIST: 0.9971389, DIVERSITY_HERFINDAHL: 0.9996950, COVERAGE_ITEM: 0.6145063, COVERAGE_ITEM_CORRECT: 0.0283118, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0811627, DIVERSITY_GINI: 0.3115653, SHANNON_ENTROPY: 13.1549780, 
SearchBayesianSkopt-CV: Config 58 is suboptimal. Config: {'topK': 849, 'shrink': 2, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.957134336045555, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0205504, PRECISION: 0.0038733, PRECISION_RECALL_MIN_DEN: 0.0127027, RECALL: 0.0120404, MAP: 0.0047597, MRR: 0.0131045, NDCG: 0.0080958, F1: 0.0058607, HIT_RATE: 0.0387327, ARHR: 0.0136972, NOVELTY: 0.0049660, AVERAGE_POPULARITY: 0.0132022, DIVERSITY_MEAN_INTER_LIST: 0.9894239, DIVERSITY_HERFINDAHL: 0.9989236, COVERAGE_ITEM: 0.1299403, COVERAGE_ITEM_CORRECT: 0.0065217, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0237071, DIVERSITY_GINI: 0.0435243, SHANNON_ENTROPY: 10.5340784, 
SearchBayesianSkopt-CV: Config 59 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 2.0, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0056428, PRECISION: 0.0011254, PRECISION_RECALL_MIN_DEN: 0.0051385, RECALL: 0.0050652, MAP: 0.0014578, MRR: 0.0034279, NDCG: 0.0027280, F1: 0.0018388, HIT_RATE: 0.0112544, ARHR: 0.0034414, NOVELTY: 0.0050216, AVERAGE_POPULARITY: 0.0139104, DIVERSITY_MEAN_INTER_LIST: 0.9090251, DIVERSITY_HERFINDAHL: 0.9908853, COVERAGE_ITEM: 0.0753648, COVERAGE_ITEM_CORRECT: 0.0018787, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0073990, DIVERSITY_GINI: 0.0086260, SHANNON_ENTROPY: 7.8422700, 
SearchBayesianSkopt-CV: Config 60 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0455900, PRECISION: 0.0093473, PRECISION_RECALL_MIN_DEN: 0.0359904, RECALL: 0.0351317, MAP: 0.0145150, MRR: 0.0311884, NDCG: 0.0232637, F1: 0.0147626, HIT_RATE: 0.0934728, ARHR: 0.0335349, NOVELTY: 0.0050262, AVERAGE_POPULARITY: 0.0137242, DIVERSITY_MEAN_INTER_LIST: 0.9965711, DIVERSITY_HERFINDAHL: 0.9996382, COVERAGE_ITEM: 0.4994726, COVERAGE_ITEM_CORRECT: 0.0174706, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0534793, DIVERSITY_GINI: 0.2253130, SHANNON_ENTROPY: 12.7039449, 
SearchBayesianSkopt-CV: Config 61 is suboptimal. Config: {'topK': 882, 'shrink': 482, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9823404234691673, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0653141, PRECISION: 0.0130423, PRECISION_RECALL_MIN_DEN: 0.0471787, RECALL: 0.0459009, MAP: 0.0202749, MRR: 0.0456148, NDCG: 0.0320556, F1: 0.0203088, HIT_RATE: 0.1304228, ARHR: 0.0496995, NOVELTY: 0.0050288, AVERAGE_POPULARITY: 0.0148321, DIVERSITY_MEAN_INTER_LIST: 0.9970787, DIVERSITY_HERFINDAHL: 0.9996890, COVERAGE_ITEM: 0.5126699, COVERAGE_ITEM_CORRECT: 0.0241232, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0723040, DIVERSITY_GINI: 0.2417586, SHANNON_ENTROPY: 12.8360569, 
SearchBayesianSkopt-CV: Config 62 is suboptimal. Config: {'topK': 30, 'shrink': 996, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.986827875322923, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0597995, PRECISION: 0.0114798, PRECISION_RECALL_MIN_DEN: 0.0405789, RECALL: 0.0393146, MAP: 0.0182585, MRR: 0.0418414, NDCG: 0.0283840, F1: 0.0177678, HIT_RATE: 0.1147977, ARHR: 0.0456818, NOVELTY: 0.0050057, AVERAGE_POPULARITY: 0.0144804, DIVERSITY_MEAN_INTER_LIST: 0.9963512, DIVERSITY_HERFINDAHL: 0.9996162, COVERAGE_ITEM: 0.5466025, COVERAGE_ITEM_CORRECT: 0.0217363, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0631182, DIVERSITY_GINI: 0.2653229, SHANNON_ENTROPY: 12.9257377, 
SearchBayesianSkopt-CV: Config 63 is suboptimal. Config: {'topK': 976, 'shrink': 979, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.9618626064979021, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0836210, PRECISION: 0.0173762, PRECISION_RECALL_MIN_DEN: 0.0643459, RECALL: 0.0625930, MAP: 0.0268940, MRR: 0.0576153, NDCG: 0.0424577, F1: 0.0271967, HIT_RATE: 0.1737620, ARHR: 0.0637756, NOVELTY: 0.0050366, AVERAGE_POPULARITY: 0.0160178, DIVERSITY_MEAN_INTER_LIST: 0.9976856, DIVERSITY_HERFINDAHL: 0.9997497, COVERAGE_ITEM: 0.6132358, COVERAGE_ITEM_CORRECT: 0.0321155, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0930917, DIVERSITY_GINI: 0.3155477, SHANNON_ENTROPY: 13.2054448, 
SearchBayesianSkopt-CV: Config 64 is suboptimal. Config: {'topK': 1000, 'shrink': 678, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.0013062744451593, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0835912, PRECISION: 0.0175134, PRECISION_RECALL_MIN_DEN: 0.0646309, RECALL: 0.0628304, MAP: 0.0269221, MRR: 0.0579539, NDCG: 0.0425822, F1: 0.0273876, HIT_RATE: 0.1751337, ARHR: 0.0641665, NOVELTY: 0.0050379, AVERAGE_POPULARITY: 0.0161646, DIVERSITY_MEAN_INTER_LIST: 0.9977058, DIVERSITY_HERFINDAHL: 0.9997517, COVERAGE_ITEM: 0.6217440, COVERAGE_ITEM_CORRECT: 0.0324851, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0935196, DIVERSITY_GINI: 0.3211578, SHANNON_ENTROPY: 13.2278329, 
SearchBayesianSkopt-CV: Config 65 is suboptimal. Config: {'topK': 757, 'shrink': 21, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0019832633375680424, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0739058, PRECISION: 0.0155714, PRECISION_RECALL_MIN_DEN: 0.0568939, RECALL: 0.0552804, MAP: 0.0230031, MRR: 0.0506141, NDCG: 0.0370537, F1: 0.0242948, HIT_RATE: 0.1557141, ARHR: 0.0559184, NOVELTY: 0.0050407, AVERAGE_POPULARITY: 0.0157236, DIVERSITY_MEAN_INTER_LIST: 0.9971626, DIVERSITY_HERFINDAHL: 0.9996974, COVERAGE_ITEM: 0.5555111, COVERAGE_ITEM_CORRECT: 0.0286198, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0837297, DIVERSITY_GINI: 0.2693115, SHANNON_ENTROPY: 12.9676164, 
SearchBayesianSkopt-CV: Config 66 is suboptimal. Config: {'topK': 970, 'shrink': 998, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.7090343840859102, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0638814, PRECISION: 0.0126973, PRECISION_RECALL_MIN_DEN: 0.0461870, RECALL: 0.0449677, MAP: 0.0197243, MRR: 0.0440180, NDCG: 0.0312527, F1: 0.0197998, HIT_RATE: 0.1269735, ARHR: 0.0478783, NOVELTY: 0.0050335, AVERAGE_POPULARITY: 0.0147298, DIVERSITY_MEAN_INTER_LIST: 0.9965857, DIVERSITY_HERFINDAHL: 0.9996397, COVERAGE_ITEM: 0.4928354, COVERAGE_ITEM_CORRECT: 0.0234456, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0707437, DIVERSITY_GINI: 0.2237709, SHANNON_ENTROPY: 12.6995029, 
SearchBayesianSkopt-CV: Config 67 is suboptimal. Config: {'topK': 939, 'shrink': 453, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9854892411219913, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0653447, PRECISION: 0.0130232, PRECISION_RECALL_MIN_DEN: 0.0472058, RECALL: 0.0459441, MAP: 0.0203089, MRR: 0.0456836, NDCG: 0.0320965, F1: 0.0202902, HIT_RATE: 0.1302323, ARHR: 0.0497608, NOVELTY: 0.0050297, AVERAGE_POPULARITY: 0.0148389, DIVERSITY_MEAN_INTER_LIST: 0.9970824, DIVERSITY_HERFINDAHL: 0.9996893, COVERAGE_ITEM: 0.5130703, COVERAGE_ITEM_CORRECT: 0.0240539, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0723040, DIVERSITY_GINI: 0.2420170, SHANNON_ENTROPY: 12.8377031, 
SearchBayesianSkopt-CV: Config 68 is suboptimal. Config: {'topK': 27, 'shrink': 3, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.7279211045531778, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0586416, PRECISION: 0.0113559, PRECISION_RECALL_MIN_DEN: 0.0400505, RECALL: 0.0388089, MAP: 0.0180131, MRR: 0.0413816, NDCG: 0.0280116, F1: 0.0175657, HIT_RATE: 0.1135588, ARHR: 0.0451509, NOVELTY: 0.0050227, AVERAGE_POPULARITY: 0.0157726, DIVERSITY_MEAN_INTER_LIST: 0.9967391, DIVERSITY_HERFINDAHL: 0.9996550, COVERAGE_ITEM: 0.5783869, COVERAGE_ITEM_CORRECT: 0.0215746, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0629420, DIVERSITY_GINI: 0.2769414, SHANNON_ENTROPY: 12.9871915, 
SearchBayesianSkopt-CV: Config 69 is suboptimal. Config: {'topK': 1000, 'shrink': 682, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.987530760758836, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0836017, PRECISION: 0.0175019, PRECISION_RECALL_MIN_DEN: 0.0646685, RECALL: 0.0628661, MAP: 0.0269349, MRR: 0.0579415, NDCG: 0.0425951, F1: 0.0273769, HIT_RATE: 0.1750189, ARHR: 0.0641760, NOVELTY: 0.0050378, AVERAGE_POPULARITY: 0.0161597, DIVERSITY_MEAN_INTER_LIST: 0.9977044, DIVERSITY_HERFINDAHL: 0.9997515, COVERAGE_ITEM: 0.6210356, COVERAGE_ITEM_CORRECT: 0.0324697, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0934441, DIVERSITY_GINI: 0.3208576, SHANNON_ENTROPY: 13.2266078, 
SearchBayesianSkopt-CV: Search complete. Best config is 26: {'topK': 820, 'shrink': 572, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.9182754806763731, 'feature_weighting': 'TF-IDF'}
