SearchBayesianSkopt-CV: New best config found. Config 0: {'topK': 682, 'shrink': 922, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.011512913624770695, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0562061, PRECISION: 0.0108559, PRECISION_RECALL_MIN_DEN: 0.0414242, RECALL: 0.0404971, MAP: 0.0179561, MRR: 0.0382412, NDCG: 0.0280240, F1: 0.0171210, HIT_RATE: 0.1085586, ARHR: 0.0410500, NOVELTY: 0.0047440, AVERAGE_POPULARITY: 0.0154023, DIVERSITY_MEAN_INTER_LIST: 0.9956252, DIVERSITY_HERFINDAHL: 0.9995422, COVERAGE_ITEM: 0.4838884, COVERAGE_ITEM_CORRECT: 0.0190568, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0574053, DIVERSITY_GINI: 0.2229025, SHANNON_ENTROPY: 12.6473987, 
SearchBayesianSkopt-CV: Config 58 is suboptimal. Config: {'topK': 157, 'shrink': 995, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9903050616496394, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0683364, PRECISION: 0.0135662, PRECISION_RECALL_MIN_DEN: 0.0529330, RECALL: 0.0517270, MAP: 0.0222437, MRR: 0.0464013, NDCG: 0.0348962, F1: 0.0214931, HIT_RATE: 0.1356621, ARHR: 0.0504556, NOVELTY: 0.0047450, AVERAGE_POPULARITY: 0.0167742, DIVERSITY_MEAN_INTER_LIST: 0.9962297, DIVERSITY_HERFINDAHL: 0.9996026, COVERAGE_ITEM: 0.6121578, COVERAGE_ITEM_CORRECT: 0.0238614, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0697622, DIVERSITY_GINI: 0.3194095, SHANNON_ENTROPY: 13.1344693, 
SearchBayesianSkopt-CV: Config 59 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0690728, PRECISION: 0.0141108, PRECISION_RECALL_MIN_DEN: 0.0548411, RECALL: 0.0535949, MAP: 0.0225376, MRR: 0.0461467, NDCG: 0.0356739, F1: 0.0223395, HIT_RATE: 0.1411080, ARHR: 0.0501118, NOVELTY: 0.0047567, AVERAGE_POPULARITY: 0.0163017, DIVERSITY_MEAN_INTER_LIST: 0.9959304, DIVERSITY_HERFINDAHL: 0.9995727, COVERAGE_ITEM: 0.5285082, COVERAGE_ITEM_CORRECT: 0.0245775, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0731345, DIVERSITY_GINI: 0.2543590, SHANNON_ENTROPY: 12.8251344, 
SearchBayesianSkopt-CV: Config 60 is suboptimal. Config: {'topK': 935, 'shrink': 988, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.994118489148765, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0615545, PRECISION: 0.0124736, PRECISION_RECALL_MIN_DEN: 0.0470579, RECALL: 0.0458747, MAP: 0.0190144, MRR: 0.0413473, NDCG: 0.0306002, F1: 0.0196132, HIT_RATE: 0.1247365, ARHR: 0.0450143, NOVELTY: 0.0047545, AVERAGE_POPULARITY: 0.0172012, DIVERSITY_MEAN_INTER_LIST: 0.9966365, DIVERSITY_HERFINDAHL: 0.9996433, COVERAGE_ITEM: 0.6195034, COVERAGE_ITEM_CORRECT: 0.0220520, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0641248, DIVERSITY_GINI: 0.3200864, SHANNON_ENTROPY: 13.1572994, 
SearchBayesianSkopt-CV: Config 61 is suboptimal. Config: {'topK': 24, 'shrink': 969, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0784762402346806, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0638094, PRECISION: 0.0122621, PRECISION_RECALL_MIN_DEN: 0.0482655, RECALL: 0.0471815, MAP: 0.0212477, MRR: 0.0433492, NDCG: 0.0326023, F1: 0.0194648, HIT_RATE: 0.1226215, ARHR: 0.0468210, NOVELTY: 0.0047186, AVERAGE_POPULARITY: 0.0160685, DIVERSITY_MEAN_INTER_LIST: 0.9958016, DIVERSITY_HERFINDAHL: 0.9995598, COVERAGE_ITEM: 0.5772782, COVERAGE_ITEM_CORRECT: 0.0216670, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0640745, DIVERSITY_GINI: 0.2952278, SHANNON_ENTROPY: 13.0314551, 
SearchBayesianSkopt-CV: Config 62 is suboptimal. Config: {'topK': 7, 'shrink': 8, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.05598211834204882, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0381792, PRECISION: 0.0065794, PRECISION_RECALL_MIN_DEN: 0.0264984, RECALL: 0.0260084, MAP: 0.0123062, MRR: 0.0259656, NDCG: 0.0186457, F1: 0.0104981, HIT_RATE: 0.0657942, ARHR: 0.0272045, NOVELTY: 0.0046865, AVERAGE_POPULARITY: 0.0161762, DIVERSITY_MEAN_INTER_LIST: 0.9658639, DIVERSITY_HERFINDAHL: 0.9965666, COVERAGE_ITEM: 0.5613782, COVERAGE_ITEM_CORRECT: 0.0118807, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0366931, DIVERSITY_GINI: 0.2500018, SHANNON_ENTROPY: 12.0651956, 
SearchBayesianSkopt-CV: Config 63 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0690728, PRECISION: 0.0141108, PRECISION_RECALL_MIN_DEN: 0.0548411, RECALL: 0.0535949, MAP: 0.0225376, MRR: 0.0461467, NDCG: 0.0356739, F1: 0.0223395, HIT_RATE: 0.1411080, ARHR: 0.0501118, NOVELTY: 0.0047567, AVERAGE_POPULARITY: 0.0163017, DIVERSITY_MEAN_INTER_LIST: 0.9959304, DIVERSITY_HERFINDAHL: 0.9995727, COVERAGE_ITEM: 0.5285082, COVERAGE_ITEM_CORRECT: 0.0245775, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0731345, DIVERSITY_GINI: 0.2543590, SHANNON_ENTROPY: 12.8251344, 
SearchBayesianSkopt-CV: Config 64 is suboptimal. Config: {'topK': 940, 'shrink': 994, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.07197684367615832, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0623589, PRECISION: 0.0127032, PRECISION_RECALL_MIN_DEN: 0.0475192, RECALL: 0.0463168, MAP: 0.0194963, MRR: 0.0426565, NDCG: 0.0311946, F1: 0.0199356, HIT_RATE: 0.1270324, ARHR: 0.0464976, NOVELTY: 0.0047433, AVERAGE_POPULARITY: 0.0168706, DIVERSITY_MEAN_INTER_LIST: 0.9966878, DIVERSITY_HERFINDAHL: 0.9996484, COVERAGE_ITEM: 0.6129971, COVERAGE_ITEM_CORRECT: 0.0225294, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0648798, DIVERSITY_GINI: 0.3189363, SHANNON_ENTROPY: 13.1602753, 
SearchBayesianSkopt-CV: Config 65 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.3877787807814457e-17, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0690728, PRECISION: 0.0141108, PRECISION_RECALL_MIN_DEN: 0.0548411, RECALL: 0.0535949, MAP: 0.0225376, MRR: 0.0461467, NDCG: 0.0356739, F1: 0.0223395, HIT_RATE: 0.1411080, ARHR: 0.0501118, NOVELTY: 0.0047567, AVERAGE_POPULARITY: 0.0163017, DIVERSITY_MEAN_INTER_LIST: 0.9959304, DIVERSITY_HERFINDAHL: 0.9995727, COVERAGE_ITEM: 0.5285082, COVERAGE_ITEM_CORRECT: 0.0245775, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0731345, DIVERSITY_GINI: 0.2543590, SHANNON_ENTROPY: 12.8251344, 
SearchBayesianSkopt-CV: Config 66 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0690728, PRECISION: 0.0141108, PRECISION_RECALL_MIN_DEN: 0.0548411, RECALL: 0.0535949, MAP: 0.0225376, MRR: 0.0461467, NDCG: 0.0356739, F1: 0.0223395, HIT_RATE: 0.1411080, ARHR: 0.0501118, NOVELTY: 0.0047567, AVERAGE_POPULARITY: 0.0163017, DIVERSITY_MEAN_INTER_LIST: 0.9959304, DIVERSITY_HERFINDAHL: 0.9995727, COVERAGE_ITEM: 0.5285082, COVERAGE_ITEM_CORRECT: 0.0245775, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0731345, DIVERSITY_GINI: 0.2543590, SHANNON_ENTROPY: 12.8251344, 
SearchBayesianSkopt-CV: Config 67 is suboptimal. Config: {'topK': 975, 'shrink': 475, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9706733544495276, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0667128, PRECISION: 0.0134595, PRECISION_RECALL_MIN_DEN: 0.0521459, RECALL: 0.0509242, MAP: 0.0213565, MRR: 0.0452865, NDCG: 0.0339329, F1: 0.0212910, HIT_RATE: 0.1345949, ARHR: 0.0491161, NOVELTY: 0.0047588, AVERAGE_POPULARITY: 0.0171042, DIVERSITY_MEAN_INTER_LIST: 0.9965030, DIVERSITY_HERFINDAHL: 0.9996299, COVERAGE_ITEM: 0.5936631, COVERAGE_ITEM_CORRECT: 0.0236381, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0695608, DIVERSITY_GINI: 0.3040092, SHANNON_ENTROPY: 13.0898624, 
SearchBayesianSkopt-CV: Config 68 is suboptimal. Config: {'topK': 6, 'shrink': 601, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.13043034391104727, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0543268, PRECISION: 0.0101207, PRECISION_RECALL_MIN_DEN: 0.0408562, RECALL: 0.0400281, MAP: 0.0186963, MRR: 0.0377219, NDCG: 0.0281993, F1: 0.0161539, HIT_RATE: 0.1012067, ARHR: 0.0402563, NOVELTY: 0.0047073, AVERAGE_POPULARITY: 0.0161485, DIVERSITY_MEAN_INTER_LIST: 0.9873383, DIVERSITY_HERFINDAHL: 0.9987137, COVERAGE_ITEM: 0.6042887, COVERAGE_ITEM_CORRECT: 0.0180558, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0542091, DIVERSITY_GINI: 0.2948010, SHANNON_ENTROPY: 12.7283006, 
SearchBayesianSkopt-CV: Config 69 is suboptimal. Config: {'topK': 990, 'shrink': 472, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9967093024611913, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0664668, PRECISION: 0.0134144, PRECISION_RECALL_MIN_DEN: 0.0520477, RECALL: 0.0508353, MAP: 0.0212696, MRR: 0.0451304, NDCG: 0.0338243, F1: 0.0212266, HIT_RATE: 0.1341440, ARHR: 0.0489709, NOVELTY: 0.0047592, AVERAGE_POPULARITY: 0.0171073, DIVERSITY_MEAN_INTER_LIST: 0.9965008, DIVERSITY_HERFINDAHL: 0.9996297, COVERAGE_ITEM: 0.5928470, COVERAGE_ITEM_CORRECT: 0.0235457, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0693092, DIVERSITY_GINI: 0.3034611, SHANNON_ENTROPY: 13.0877037, 
SearchBayesianSkopt-CV: Search complete. Best config is 18: {'topK': 426, 'shrink': 914, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.8543088309732674, 'feature_weighting': 'TF-IDF'}
