
SearchBayesianSkopt-CV: New best config found. Config 0: {'topK': 609, 'shrink': 737, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.9520005585150353, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0674845, PRECISION: 0.0141607, PRECISION_RECALL_MIN_DEN: 0.0502391, RECALL: 0.0484403, MAP: 0.0209986, MRR: 0.0467239, NDCG: 0.0331140, F1: 0.0219132, HIT_RATE: 0.1416073, ARHR: 0.0522076, NOVELTY: 0.0057056, AVERAGE_POPULARITY: 0.0123756, DIVERSITY_MEAN_INTER_LIST: 0.9968094, DIVERSITY_HERFINDAHL: 0.9996621, COVERAGE_ITEM: 0.6585409, COVERAGE_ITEM_CORRECT: 0.0274803, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0756764, DIVERSITY_GINI: 0.4071627, SHANNON_ENTROPY: 13.5260471, 
SearchBayesianSkopt-CV: Config 58 is suboptimal. Config: {'topK': 667, 'shrink': 1, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.983756422441749, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1092331, PRECISION: 0.0211228, PRECISION_RECALL_MIN_DEN: 0.0777908, RECALL: 0.0756570, MAP: 0.0344041, MRR: 0.0774610, NDCG: 0.0535654, F1: 0.0330154, HIT_RATE: 0.2112283, ARHR: 0.0852660, NOVELTY: 0.0048811, AVERAGE_POPULARITY: 0.1049796, DIVERSITY_MEAN_INTER_LIST: 0.9820512, DIVERSITY_HERFINDAHL: 0.9981865, COVERAGE_ITEM: 0.3883349, COVERAGE_ITEM_CORRECT: 0.0211434, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1147855, DIVERSITY_GINI: 0.1301822, SHANNON_ENTROPY: 11.3929787, 
SearchBayesianSkopt-CV: Config 59 is suboptimal. Config: {'topK': 774, 'shrink': 923, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.018013757438574588, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1267520, PRECISION: 0.0248675, PRECISION_RECALL_MIN_DEN: 0.0930833, RECALL: 0.0908067, MAP: 0.0423186, MRR: 0.0901170, NDCG: 0.0647047, F1: 0.0390397, HIT_RATE: 0.2486748, ARHR: 0.1000802, NOVELTY: 0.0045551, AVERAGE_POPULARITY: 0.1565614, DIVERSITY_MEAN_INTER_LIST: 0.9615921, DIVERSITY_HERFINDAHL: 0.9961410, COVERAGE_ITEM: 0.3201078, COVERAGE_ITEM_CORRECT: 0.0227141, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1326287, DIVERSITY_GINI: 0.0762033, SHANNON_ENTROPY: 10.2197360, 
SearchBayesianSkopt-CV: Config 60 is suboptimal. Config: {'topK': 999, 'shrink': 937, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.5848872590636761, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1197580, PRECISION: 0.0233777, PRECISION_RECALL_MIN_DEN: 0.0877587, RECALL: 0.0856478, MAP: 0.0397802, MRR: 0.0851118, NDCG: 0.0609517, F1: 0.0367280, HIT_RATE: 0.2337774, ARHR: 0.0940398, NOVELTY: 0.0045304, AVERAGE_POPULARITY: 0.1620438, DIVERSITY_MEAN_INTER_LIST: 0.9572462, DIVERSITY_HERFINDAHL: 0.9957065, COVERAGE_ITEM: 0.3099057, COVERAGE_ITEM_CORRECT: 0.0210125, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1259091, DIVERSITY_GINI: 0.0713231, SHANNON_ENTROPY: 10.0878382, 
SearchBayesianSkopt-CV: Config 61 is suboptimal. Config: {'topK': 505, 'shrink': 23, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.016447050549200485, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1286198, PRECISION: 0.0255423, PRECISION_RECALL_MIN_DEN: 0.0943427, RECALL: 0.0919628, MAP: 0.0428890, MRR: 0.0920913, NDCG: 0.0656799, F1: 0.0399764, HIT_RATE: 0.2554235, ARHR: 0.1024837, NOVELTY: 0.0045752, AVERAGE_POPULARITY: 0.1495930, DIVERSITY_MEAN_INTER_LIST: 0.9657907, DIVERSITY_HERFINDAHL: 0.9965608, COVERAGE_ITEM: 0.3230491, COVERAGE_ITEM_CORRECT: 0.0239153, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1353718, DIVERSITY_GINI: 0.0782253, SHANNON_ENTROPY: 10.3191199, 
SearchBayesianSkopt-CV: Config 62 is suboptimal. Config: {'topK': 361, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.7649849363530342, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1320359, PRECISION: 0.0261788, PRECISION_RECALL_MIN_DEN: 0.0963341, RECALL: 0.0939407, MAP: 0.0436269, MRR: 0.0941436, NDCG: 0.0669979, F1: 0.0409434, HIT_RATE: 0.2617880, ARHR: 0.1049338, NOVELTY: 0.0046453, AVERAGE_POPULARITY: 0.1356305, DIVERSITY_MEAN_INTER_LIST: 0.9721592, DIVERSITY_HERFINDAHL: 0.9971975, COVERAGE_ITEM: 0.3488816, COVERAGE_ITEM_CORRECT: 0.0248162, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1388448, DIVERSITY_GINI: 0.0916656, SHANNON_ENTROPY: 10.6093150, 
SearchBayesianSkopt-CV: Config 63 is suboptimal. Config: {'topK': 802, 'shrink': 932, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.014803820257030424, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1265250, PRECISION: 0.0248447, PRECISION_RECALL_MIN_DEN: 0.0929629, RECALL: 0.0906979, MAP: 0.0422154, MRR: 0.0898970, NDCG: 0.0645935, F1: 0.0390014, HIT_RATE: 0.2484470, ARHR: 0.0998404, NOVELTY: 0.0045540, AVERAGE_POPULARITY: 0.1569241, DIVERSITY_MEAN_INTER_LIST: 0.9613774, DIVERSITY_HERFINDAHL: 0.9961195, COVERAGE_ITEM: 0.3198691, COVERAGE_ITEM_CORRECT: 0.0226756, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1325280, DIVERSITY_GINI: 0.0760739, SHANNON_ENTROPY: 10.2147815, 
SearchBayesianSkopt-CV: Config 64 is suboptimal. Config: {'topK': 997, 'shrink': 953, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.9053362788509203, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1291707, PRECISION: 0.0254626, PRECISION_RECALL_MIN_DEN: 0.0952204, RECALL: 0.0929295, MAP: 0.0430461, MRR: 0.0917900, NDCG: 0.0659972, F1: 0.0399669, HIT_RATE: 0.2546258, ARHR: 0.1019346, NOVELTY: 0.0046190, AVERAGE_POPULARITY: 0.1472824, DIVERSITY_MEAN_INTER_LIST: 0.9662770, DIVERSITY_HERFINDAHL: 0.9966094, COVERAGE_ITEM: 0.3478730, COVERAGE_ITEM_CORRECT: 0.0235919, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1359255, DIVERSITY_GINI: 0.0904170, SHANNON_ENTROPY: 10.4904823, 
SearchBayesianSkopt-CV: Config 65 is suboptimal. Config: {'topK': 360, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.751695689791477, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1320457, PRECISION: 0.0262130, PRECISION_RECALL_MIN_DEN: 0.0965384, RECALL: 0.0941348, MAP: 0.0436411, MRR: 0.0940752, NDCG: 0.0670468, F1: 0.0410037, HIT_RATE: 0.2621297, ARHR: 0.1049089, NOVELTY: 0.0046442, AVERAGE_POPULARITY: 0.1357616, DIVERSITY_MEAN_INTER_LIST: 0.9721098, DIVERSITY_HERFINDAHL: 0.9971926, COVERAGE_ITEM: 0.3482040, COVERAGE_ITEM_CORRECT: 0.0248393, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1388952, DIVERSITY_GINI: 0.0913745, SHANNON_ENTROPY: 10.6048966, 
SearchBayesianSkopt-CV: Config 66 is suboptimal. Config: {'topK': 273, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1319562, PRECISION: 0.0261409, PRECISION_RECALL_MIN_DEN: 0.0959874, RECALL: 0.0935578, MAP: 0.0434394, MRR: 0.0938449, NDCG: 0.0667571, F1: 0.0408613, HIT_RATE: 0.2614090, ARHR: 0.1046922, NOVELTY: 0.0046383, AVERAGE_POPULARITY: 0.1307764, DIVERSITY_MEAN_INTER_LIST: 0.9746543, DIVERSITY_HERFINDAHL: 0.9974470, COVERAGE_ITEM: 0.3362772, COVERAGE_ITEM_CORRECT: 0.0257324, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1382408, DIVERSITY_GINI: 0.0862905, SHANNON_ENTROPY: 10.6083958, 
SearchBayesianSkopt-CV: Config 67 is suboptimal. Config: {'topK': 533, 'shrink': 950, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.02821095925510831, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1282937, PRECISION: 0.0251899, PRECISION_RECALL_MIN_DEN: 0.0938521, RECALL: 0.0915390, MAP: 0.0426310, MRR: 0.0913251, NDCG: 0.0652608, F1: 0.0395044, HIT_RATE: 0.2518991, ARHR: 0.1014399, NOVELTY: 0.0045735, AVERAGE_POPULARITY: 0.1505817, DIVERSITY_MEAN_INTER_LIST: 0.9651124, DIVERSITY_HERFINDAHL: 0.9964930, COVERAGE_ITEM: 0.3235804, COVERAGE_ITEM_CORRECT: 0.0233455, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1341890, DIVERSITY_GINI: 0.0782593, SHANNON_ENTROPY: 10.3057851, 
SearchBayesianSkopt-CV: Config 68 is suboptimal. Config: {'topK': 271, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1318452, PRECISION: 0.0266107, PRECISION_RECALL_MIN_DEN: 0.0961400, RECALL: 0.0935217, MAP: 0.0434894, MRR: 0.0943236, NDCG: 0.0668792, F1: 0.0414285, HIT_RATE: 0.2661072, ARHR: 0.1055132, NOVELTY: 0.0046355, AVERAGE_POPULARITY: 0.1304312, DIVERSITY_MEAN_INTER_LIST: 0.9749864, DIVERSITY_HERFINDAHL: 0.9974802, COVERAGE_ITEM: 0.3333667, COVERAGE_ITEM_CORRECT: 0.0268258, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1395243, DIVERSITY_GINI: 0.0851976, SHANNON_ENTROPY: 10.6072056, 
SearchBayesianSkopt-CV: Config 69 is suboptimal. Config: {'topK': 332, 'shrink': 8, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9632575616953227, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1208838, PRECISION: 0.0238253, PRECISION_RECALL_MIN_DEN: 0.0860693, RECALL: 0.0838165, MAP: 0.0390009, MRR: 0.0860025, NDCG: 0.0602167, F1: 0.0370974, HIT_RATE: 0.2382529, ARHR: 0.0956940, NOVELTY: 0.0047946, AVERAGE_POPULARITY: 0.1153406, DIVERSITY_MEAN_INTER_LIST: 0.9781345, DIVERSITY_HERFINDAHL: 0.9977949, COVERAGE_ITEM: 0.3847854, COVERAGE_ITEM_CORRECT: 0.0232608, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1264880, DIVERSITY_GINI: 0.1197016, SHANNON_ENTROPY: 11.1055326, 
SearchBayesianSkopt-CV: Search complete. Best config is 21: {'topK': 187, 'shrink': 552, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.2648140093551475, 'feature_weighting': 'TF-IDF'}
