
SearchBayesianSkopt-CV: New best config found. Config 0: {'topK': 859, 'shrink': 714, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.47430081963291515, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1008368, PRECISION: 0.0217621, PRECISION_RECALL_MIN_DEN: 0.0803290, RECALL: 0.0779821, MAP: 0.0338736, MRR: 0.0700237, NDCG: 0.0526714, F1: 0.0340256, HIT_RATE: 0.2176207, ARHR: 0.0791840, NOVELTY: 0.0052786, AVERAGE_POPULARITY: 0.0183285, DIVERSITY_MEAN_INTER_LIST: 0.9973245, DIVERSITY_HERFINDAHL: 0.9997148, COVERAGE_ITEM: 0.5659442, COVERAGE_ITEM_CORRECT: 0.0418787, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1217818, DIVERSITY_GINI: 0.2541131, SHANNON_ENTROPY: 12.8950532, 
SearchBayesianSkopt-CV: Config 58 is suboptimal. Config: {'topK': 72, 'shrink': 59, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.001270221478425482, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0914919, PRECISION: 0.0195154, PRECISION_RECALL_MIN_DEN: 0.0696006, RECALL: 0.0671957, MAP: 0.0308152, MRR: 0.0647444, NDCG: 0.0470061, F1: 0.0302443, HIT_RATE: 0.1951539, ARHR: 0.0738636, NOVELTY: 0.0052811, AVERAGE_POPULARITY: 0.0171983, DIVERSITY_MEAN_INTER_LIST: 0.9980246, DIVERSITY_HERFINDAHL: 0.9997848, COVERAGE_ITEM: 0.6269567, COVERAGE_ITEM_CORRECT: 0.0383831, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1066566, DIVERSITY_GINI: 0.3168224, SHANNON_ENTROPY: 13.2501953, 
SearchBayesianSkopt-CV: Config 59 is suboptimal. Config: {'topK': 968, 'shrink': 990, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.9011268787821773, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0995131, PRECISION: 0.0211218, PRECISION_RECALL_MIN_DEN: 0.0784267, RECALL: 0.0761494, MAP: 0.0330475, MRR: 0.0692473, NDCG: 0.0514438, F1: 0.0330685, HIT_RATE: 0.2112184, ARHR: 0.0779008, NOVELTY: 0.0052815, AVERAGE_POPULARITY: 0.0180511, DIVERSITY_MEAN_INTER_LIST: 0.9972105, DIVERSITY_HERFINDAHL: 0.9997034, COVERAGE_ITEM: 0.5450703, COVERAGE_ITEM_CORRECT: 0.0404158, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1194161, DIVERSITY_GINI: 0.2443529, SHANNON_ENTROPY: 12.8477722, 
SearchBayesianSkopt-CV: Config 60 is suboptimal. Config: {'topK': 87, 'shrink': 995, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.00019971234080951033, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.1029679, PRECISION: 0.0221439, PRECISION_RECALL_MIN_DEN: 0.0798228, RECALL: 0.0772310, MAP: 0.0341370, MRR: 0.0717698, NDCG: 0.0529081, F1: 0.0344178, HIT_RATE: 0.2214392, ARHR: 0.0816899, NOVELTY: 0.0052829, AVERAGE_POPULARITY: 0.0174706, DIVERSITY_MEAN_INTER_LIST: 0.9980023, DIVERSITY_HERFINDAHL: 0.9997826, COVERAGE_ITEM: 0.5775322, COVERAGE_ITEM_CORRECT: 0.0432031, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1220083, DIVERSITY_GINI: 0.2825900, SHANNON_ENTROPY: 13.1098467, 
SearchBayesianSkopt-CV: Config 61 is suboptimal. Config: {'topK': 828, 'shrink': 971, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.00713437015129448, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0760575, PRECISION: 0.0155457, PRECISION_RECALL_MIN_DEN: 0.0560616, RECALL: 0.0541648, MAP: 0.0239077, MRR: 0.0525366, NDCG: 0.0373470, F1: 0.0241552, HIT_RATE: 0.1554569, ARHR: 0.0586170, NOVELTY: 0.0053086, AVERAGE_POPULARITY: 0.0160666, DIVERSITY_MEAN_INTER_LIST: 0.9967379, DIVERSITY_HERFINDAHL: 0.9996562, COVERAGE_ITEM: 0.4156689, COVERAGE_ITEM_CORRECT: 0.0295900, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.0889896, DIVERSITY_GINI: 0.1802082, SHANNON_ENTROPY: 12.4782271, 
SearchBayesianSkopt-CV: Config 62 is suboptimal. Config: {'topK': 9, 'shrink': 981, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.7979480037097353, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0972678, PRECISION: 0.0203855, PRECISION_RECALL_MIN_DEN: 0.0733136, RECALL: 0.0709940, MAP: 0.0330056, MRR: 0.0690399, NDCG: 0.0501330, F1: 0.0316743, HIT_RATE: 0.2038553, ARHR: 0.0780300, NOVELTY: 0.0052879, AVERAGE_POPULARITY: 0.0181595, DIVERSITY_MEAN_INTER_LIST: 0.9960608, DIVERSITY_HERFINDAHL: 0.9995885, COVERAGE_ITEM: 0.6429259, COVERAGE_ITEM_CORRECT: 0.0402926, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1130238, DIVERSITY_GINI: 0.3162939, SHANNON_ENTROPY: 13.1090049, 
SearchBayesianSkopt-CV: Config 63 is suboptimal. Config: {'topK': 106, 'shrink': 3, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.48487343475988454, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.1040337, PRECISION: 0.0225097, PRECISION_RECALL_MIN_DEN: 0.0819986, RECALL: 0.0794797, MAP: 0.0349483, MRR: 0.0730706, NDCG: 0.0541717, F1: 0.0350815, HIT_RATE: 0.2250974, ARHR: 0.0827970, NOVELTY: 0.0052761, AVERAGE_POPULARITY: 0.0181055, DIVERSITY_MEAN_INTER_LIST: 0.9977747, DIVERSITY_HERFINDAHL: 0.9997598, COVERAGE_ITEM: 0.5994225, COVERAGE_ITEM_CORRECT: 0.0438037, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1252800, DIVERSITY_GINI: 0.2868316, SHANNON_ENTROPY: 13.0914958, 
SearchBayesianSkopt-CV: Config 64 is suboptimal. Config: {'topK': 861, 'shrink': 995, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9951032112198905, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0073432, PRECISION: 0.0014634, PRECISION_RECALL_MIN_DEN: 0.0042200, RECALL: 0.0038986, MAP: 0.0013568, MRR: 0.0039104, NDCG: 0.0025032, F1: 0.0021276, HIT_RATE: 0.0146342, ARHR: 0.0039894, NOVELTY: 0.0053841, AVERAGE_POPULARITY: 0.0101874, DIVERSITY_MEAN_INTER_LIST: 0.9409765, DIVERSITY_HERFINDAHL: 0.9940810, COVERAGE_ITEM: 0.0695361, COVERAGE_ITEM_CORRECT: 0.0024716, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.0100415, DIVERSITY_GINI: 0.0113061, SHANNON_ENTROPY: 8.4393803, 
SearchBayesianSkopt-CV: Config 65 is suboptimal. Config: {'topK': 379, 'shrink': 996, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.014726042087727324, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0220061, PRECISION: 0.0039340, PRECISION_RECALL_MIN_DEN: 0.0122728, RECALL: 0.0116248, MAP: 0.0052480, MRR: 0.0149475, NDCG: 0.0085739, F1: 0.0058731, HIT_RATE: 0.0393404, ARHR: 0.0156038, NOVELTY: 0.0053547, AVERAGE_POPULARITY: 0.0139756, DIVERSITY_MEAN_INTER_LIST: 0.9910860, DIVERSITY_HERFINDAHL: 0.9990911, COVERAGE_ITEM: 0.2380443, COVERAGE_ITEM_CORRECT: 0.0074533, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.0255694, DIVERSITY_GINI: 0.0783868, SHANNON_ENTROPY: 11.2454779, 
SearchBayesianSkopt-CV: Config 66 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.4354479538584362, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.1087600, PRECISION: 0.0231993, PRECISION_RECALL_MIN_DEN: 0.0857643, RECALL: 0.0832975, MAP: 0.0367087, MRR: 0.0763827, NDCG: 0.0567822, F1: 0.0362879, HIT_RATE: 0.2319928, ARHR: 0.0864041, NOVELTY: 0.0052862, AVERAGE_POPULARITY: 0.0179491, DIVERSITY_MEAN_INTER_LIST: 0.9977783, DIVERSITY_HERFINDAHL: 0.9997602, COVERAGE_ITEM: 0.5985448, COVERAGE_ITEM_CORRECT: 0.0445197, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1295583, DIVERSITY_GINI: 0.2872280, SHANNON_ENTROPY: 13.1014640, 
SearchBayesianSkopt-CV: Config 67 is suboptimal. Config: {'topK': 246, 'shrink': 2, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.4900959814921354, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1022519, PRECISION: 0.0222941, PRECISION_RECALL_MIN_DEN: 0.0816132, RECALL: 0.0791022, MAP: 0.0342482, MRR: 0.0713034, NDCG: 0.0533418, F1: 0.0347836, HIT_RATE: 0.2229411, ARHR: 0.0808961, NOVELTY: 0.0052770, AVERAGE_POPULARITY: 0.0181718, DIVERSITY_MEAN_INTER_LIST: 0.9975558, DIVERSITY_HERFINDAHL: 0.9997380, COVERAGE_ITEM: 0.5800346, COVERAGE_ITEM_CORRECT: 0.0430876, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1242733, DIVERSITY_GINI: 0.2681386, SHANNON_ENTROPY: 12.9851860, 
SearchBayesianSkopt-CV: Config 68 is suboptimal. Config: {'topK': 837, 'shrink': 19, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.5461551739484533, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0927843, PRECISION: 0.0201036, PRECISION_RECALL_MIN_DEN: 0.0748682, RECALL: 0.0727291, MAP: 0.0302452, MRR: 0.0630760, NDCG: 0.0479829, F1: 0.0314980, HIT_RATE: 0.2010364, ARHR: 0.0709386, NOVELTY: 0.0052750, AVERAGE_POPULARITY: 0.0178865, DIVERSITY_MEAN_INTER_LIST: 0.9961223, DIVERSITY_HERFINDAHL: 0.9995946, COVERAGE_ITEM: 0.5107988, COVERAGE_ITEM_CORRECT: 0.0385140, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1145086, DIVERSITY_GINI: 0.2082267, SHANNON_ENTROPY: 12.5442393, 
SearchBayesianSkopt-CV: Config 69 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.4586284611570079, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.1088821, PRECISION: 0.0232064, PRECISION_RECALL_MIN_DEN: 0.0858821, RECALL: 0.0834356, MAP: 0.0368452, MRR: 0.0763216, NDCG: 0.0569034, F1: 0.0363099, HIT_RATE: 0.2320636, ARHR: 0.0863125, NOVELTY: 0.0052855, AVERAGE_POPULARITY: 0.0179744, DIVERSITY_MEAN_INTER_LIST: 0.9977769, DIVERSITY_HERFINDAHL: 0.9997601, COVERAGE_ITEM: 0.6005390, COVERAGE_ITEM_CORRECT: 0.0445120, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1297345, DIVERSITY_GINI: 0.2882590, SHANNON_ENTROPY: 13.1053760, 
SearchBayesianSkopt-CV: Search complete. Best config is 50: {'topK': 44, 'shrink': 989, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.4640677502855802, 'feature_weighting': 'BM25'}
