SearchBayesianSkopt-CV: New best config found. Config 0: {'topK': 976, 'shrink': 426, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.553731385809306, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0914014, PRECISION: 0.0177709, PRECISION_RECALL_MIN_DEN: 0.0676287, RECALL: 0.0660852, MAP: 0.0288775, MRR: 0.0633586, NDCG: 0.0455347, F1: 0.0280077, HIT_RATE: 0.1777094, ARHR: 0.0688738, NOVELTY: 0.0048143, AVERAGE_POPULARITY: 0.1040683, DIVERSITY_MEAN_INTER_LIST: 0.9790493, DIVERSITY_HERFINDAHL: 0.9978849, COVERAGE_ITEM: 0.3882425, COVERAGE_ITEM_CORRECT: 0.0178248, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0919592, DIVERSITY_GINI: 0.1182426, SHANNON_ENTROPY: 11.0372955, 
SearchBayesianSkopt-CV: Config 58 is suboptimal. Config: {'topK': 28, 'shrink': 646, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.013574993139330974, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0974144, PRECISION: 0.0181357, PRECISION_RECALL_MIN_DEN: 0.0695907, RECALL: 0.0679907, MAP: 0.0316340, MRR: 0.0676088, NDCG: 0.0484361, F1: 0.0286322, HIT_RATE: 0.1813566, ARHR: 0.0731319, NOVELTY: 0.0050606, AVERAGE_POPULARITY: 0.0636120, DIVERSITY_MEAN_INTER_LIST: 0.9879510, DIVERSITY_HERFINDAHL: 0.9987749, COVERAGE_ITEM: 0.4850433, COVERAGE_ITEM_CORRECT: 0.0240077, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0940984, DIVERSITY_GINI: 0.2021930, SHANNON_ENTROPY: 12.1576147, 
SearchBayesianSkopt-CV: Config 59 is suboptimal. Config: {'topK': 968, 'shrink': 405, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.008624196618225223, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0952447, PRECISION: 0.0180823, PRECISION_RECALL_MIN_DEN: 0.0700290, RECALL: 0.0685367, MAP: 0.0303226, MRR: 0.0659654, NDCG: 0.0474596, F1: 0.0286125, HIT_RATE: 0.1808232, ARHR: 0.0713611, NOVELTY: 0.0047294, AVERAGE_POPULARITY: 0.1284932, DIVERSITY_MEAN_INTER_LIST: 0.9720199, DIVERSITY_HERFINDAHL: 0.9971821, COVERAGE_ITEM: 0.3866333, COVERAGE_ITEM_CORRECT: 0.0170703, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0942242, DIVERSITY_GINI: 0.1124384, SHANNON_ENTROPY: 10.7923191, 
SearchBayesianSkopt-CV: Config 60 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0940821, PRECISION: 0.0180372, PRECISION_RECALL_MIN_DEN: 0.0702368, RECALL: 0.0687302, MAP: 0.0299130, MRR: 0.0652434, NDCG: 0.0471087, F1: 0.0285734, HIT_RATE: 0.1803721, ARHR: 0.0706110, NOVELTY: 0.0046216, AVERAGE_POPULARITY: 0.1363610, DIVERSITY_MEAN_INTER_LIST: 0.9697611, DIVERSITY_HERFINDAHL: 0.9969563, COVERAGE_ITEM: 0.3236420, COVERAGE_ITEM_CORRECT: 0.0167238, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0937964, DIVERSITY_GINI: 0.0849618, SHANNON_ENTROPY: 10.5020652, 
SearchBayesianSkopt-CV: Config 61 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0940821, PRECISION: 0.0180372, PRECISION_RECALL_MIN_DEN: 0.0702368, RECALL: 0.0687302, MAP: 0.0299130, MRR: 0.0652434, NDCG: 0.0471087, F1: 0.0285734, HIT_RATE: 0.1803721, ARHR: 0.0706110, NOVELTY: 0.0046216, AVERAGE_POPULARITY: 0.1363610, DIVERSITY_MEAN_INTER_LIST: 0.9697611, DIVERSITY_HERFINDAHL: 0.9969563, COVERAGE_ITEM: 0.3236420, COVERAGE_ITEM_CORRECT: 0.0167238, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0937964, DIVERSITY_GINI: 0.0849618, SHANNON_ENTROPY: 10.5020652, 
SearchBayesianSkopt-CV: Config 62 is suboptimal. Config: {'topK': 869, 'shrink': 525, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.011164884454955894, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1080944, PRECISION: 0.0209595, PRECISION_RECALL_MIN_DEN: 0.0810993, RECALL: 0.0793709, MAP: 0.0347192, MRR: 0.0745416, NDCG: 0.0544689, F1: 0.0331608, HIT_RATE: 0.2095946, ARHR: 0.0810994, NOVELTY: 0.0047771, AVERAGE_POPULARITY: 0.1059755, DIVERSITY_MEAN_INTER_LIST: 0.9813344, DIVERSITY_HERFINDAHL: 0.9981134, COVERAGE_ITEM: 0.3972204, COVERAGE_ITEM_CORRECT: 0.0224986, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1078394, DIVERSITY_GINI: 0.1232833, SHANNON_ENTROPY: 11.1861132, 
SearchBayesianSkopt-CV: Config 63 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1071883, PRECISION: 0.0208747, PRECISION_RECALL_MIN_DEN: 0.0811630, RECALL: 0.0794617, MAP: 0.0344234, MRR: 0.0744036, NDCG: 0.0542357, F1: 0.0330618, HIT_RATE: 0.2087475, ARHR: 0.0809371, NOVELTY: 0.0046671, AVERAGE_POPULARITY: 0.1235656, DIVERSITY_MEAN_INTER_LIST: 0.9762414, DIVERSITY_HERFINDAHL: 0.9976042, COVERAGE_ITEM: 0.3414976, COVERAGE_ITEM_CORRECT: 0.0210048, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1072103, DIVERSITY_GINI: 0.0947828, SHANNON_ENTROPY: 10.7665724, 
SearchBayesianSkopt-CV: Config 64 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0940821, PRECISION: 0.0180372, PRECISION_RECALL_MIN_DEN: 0.0702368, RECALL: 0.0687302, MAP: 0.0299130, MRR: 0.0652434, NDCG: 0.0471087, F1: 0.0285734, HIT_RATE: 0.1803721, ARHR: 0.0706110, NOVELTY: 0.0046216, AVERAGE_POPULARITY: 0.1363610, DIVERSITY_MEAN_INTER_LIST: 0.9697611, DIVERSITY_HERFINDAHL: 0.9969563, COVERAGE_ITEM: 0.3236420, COVERAGE_ITEM_CORRECT: 0.0167238, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0937964, DIVERSITY_GINI: 0.0849618, SHANNON_ENTROPY: 10.5020652, 
SearchBayesianSkopt-CV: Config 65 is suboptimal. Config: {'topK': 932, 'shrink': 457, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.013792515477994542, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0953968, PRECISION: 0.0180824, PRECISION_RECALL_MIN_DEN: 0.0700366, RECALL: 0.0685585, MAP: 0.0304140, MRR: 0.0661565, NDCG: 0.0475595, F1: 0.0286145, HIT_RATE: 0.1808239, ARHR: 0.0715353, NOVELTY: 0.0047306, AVERAGE_POPULARITY: 0.1284664, DIVERSITY_MEAN_INTER_LIST: 0.9720359, DIVERSITY_HERFINDAHL: 0.9971837, COVERAGE_ITEM: 0.3871030, COVERAGE_ITEM_CORRECT: 0.0170703, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0942494, DIVERSITY_GINI: 0.1127442, SHANNON_ENTROPY: 10.7965131, 
SearchBayesianSkopt-CV: Config 66 is suboptimal. Config: {'topK': 46, 'shrink': 504, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.017716611193129953, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0992818, PRECISION: 0.0186096, PRECISION_RECALL_MIN_DEN: 0.0708478, RECALL: 0.0692359, MAP: 0.0322448, MRR: 0.0693798, NDCG: 0.0494692, F1: 0.0293320, HIT_RATE: 0.1860964, ARHR: 0.0750608, NOVELTY: 0.0050668, AVERAGE_POPULARITY: 0.0631360, DIVERSITY_MEAN_INTER_LIST: 0.9888690, DIVERSITY_HERFINDAHL: 0.9988667, COVERAGE_ITEM: 0.4918730, COVERAGE_ITEM_CORRECT: 0.0246853, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0965144, DIVERSITY_GINI: 0.2061545, SHANNON_ENTROPY: 12.2115799, 
SearchBayesianSkopt-CV: Config 67 is suboptimal. Config: {'topK': 797, 'shrink': 16, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.003537908628115095, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0957248, PRECISION: 0.0183886, PRECISION_RECALL_MIN_DEN: 0.0708943, RECALL: 0.0693852, MAP: 0.0305865, MRR: 0.0661333, NDCG: 0.0479459, F1: 0.0290714, HIT_RATE: 0.1838864, ARHR: 0.0717812, NOVELTY: 0.0048252, AVERAGE_POPULARITY: 0.1053321, DIVERSITY_MEAN_INTER_LIST: 0.9805252, DIVERSITY_HERFINDAHL: 0.9980325, COVERAGE_ITEM: 0.4049509, COVERAGE_ITEM_CORRECT: 0.0195804, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0951806, DIVERSITY_GINI: 0.1283591, SHANNON_ENTROPY: 11.2170782, 
SearchBayesianSkopt-CV: Config 68 is suboptimal. Config: {'topK': 735, 'shrink': 991, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9267334897909298, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0925036, PRECISION: 0.0178116, PRECISION_RECALL_MIN_DEN: 0.0675017, RECALL: 0.0659517, MAP: 0.0291999, MRR: 0.0642057, NDCG: 0.0458324, F1: 0.0280465, HIT_RATE: 0.1781158, ARHR: 0.0697460, NOVELTY: 0.0048114, AVERAGE_POPULARITY: 0.1067218, DIVERSITY_MEAN_INTER_LIST: 0.9781724, DIVERSITY_HERFINDAHL: 0.9977973, COVERAGE_ITEM: 0.3923157, COVERAGE_ITEM_CORRECT: 0.0175322, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0920347, DIVERSITY_GINI: 0.1200971, SHANNON_ENTROPY: 11.0267191, 
SearchBayesianSkopt-CV: Config 69 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0940821, PRECISION: 0.0180372, PRECISION_RECALL_MIN_DEN: 0.0702368, RECALL: 0.0687302, MAP: 0.0299130, MRR: 0.0652434, NDCG: 0.0471087, F1: 0.0285734, HIT_RATE: 0.1803721, ARHR: 0.0706110, NOVELTY: 0.0046216, AVERAGE_POPULARITY: 0.1363610, DIVERSITY_MEAN_INTER_LIST: 0.9697611, DIVERSITY_HERFINDAHL: 0.9969563, COVERAGE_ITEM: 0.3236420, COVERAGE_ITEM_CORRECT: 0.0167238, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0937964, DIVERSITY_GINI: 0.0849618, SHANNON_ENTROPY: 10.5020652, 
SearchBayesianSkopt-CV: Search complete. Best config is 49: {'topK': 994, 'shrink': 981, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.05110465631417439, 'feature_weighting': 'TF-IDF'}
