
SearchBayesianSkopt-CV: New best config found. Config 0: {'topK': 968, 'shrink': 136, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.618413825009243, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0883792, PRECISION: 0.0175797, PRECISION_RECALL_MIN_DEN: 0.0686408, RECALL: 0.0670694, MAP: 0.0287251, MRR: 0.0614213, NDCG: 0.0452067, F1: 0.0278559, HIT_RATE: 0.1757969, ARHR: 0.0672118, NOVELTY: 0.0050215, AVERAGE_POPULARITY: 0.0151882, DIVERSITY_MEAN_INTER_LIST: 0.9977796, DIVERSITY_HERFINDAHL: 0.9997590, COVERAGE_ITEM: 0.6253397, COVERAGE_ITEM_CORRECT: 0.0332166, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0970681, DIVERSITY_GINI: 0.3223000, SHANNON_ENTROPY: 13.2463334, 
SearchBayesianSkopt-CV: Config 58 is suboptimal. Config: {'topK': 959, 'shrink': 508, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.013642057793124888, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0997289, PRECISION: 0.0199835, PRECISION_RECALL_MIN_DEN: 0.0772392, RECALL: 0.0753696, MAP: 0.0342470, MRR: 0.0702172, NDCG: 0.0523266, F1: 0.0315885, HIT_RATE: 0.1998348, ARHR: 0.0774841, NOVELTY: 0.0050894, AVERAGE_POPULARITY: 0.0167630, DIVERSITY_MEAN_INTER_LIST: 0.9966964, DIVERSITY_HERFINDAHL: 0.9996507, COVERAGE_ITEM: 0.4731935, COVERAGE_ITEM_CORRECT: 0.0362194, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1074871, DIVERSITY_GINI: 0.2176181, SHANNON_ENTROPY: 12.6867773, 
SearchBayesianSkopt-CV: Config 59 is suboptimal. Config: {'topK': 968, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9232668178115369, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0928462, PRECISION: 0.0187892, PRECISION_RECALL_MIN_DEN: 0.0720378, RECALL: 0.0702998, MAP: 0.0309883, MRR: 0.0658301, NDCG: 0.0481717, F1: 0.0296528, HIT_RATE: 0.1878920, ARHR: 0.0724588, NOVELTY: 0.0050259, AVERAGE_POPULARITY: 0.0151222, DIVERSITY_MEAN_INTER_LIST: 0.9977530, DIVERSITY_HERFINDAHL: 0.9997564, COVERAGE_ITEM: 0.5998691, COVERAGE_ITEM_CORRECT: 0.0355188, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1017994, DIVERSITY_GINI: 0.3085148, SHANNON_ENTROPY: 13.1951811, 
SearchBayesianSkopt-CV: Config 60 is suboptimal. Config: {'topK': 901, 'shrink': 995, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9025082513726148, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1010051, PRECISION: 0.0202532, PRECISION_RECALL_MIN_DEN: 0.0791452, RECALL: 0.0773556, MAP: 0.0352676, MRR: 0.0720456, NDCG: 0.0537063, F1: 0.0321006, HIT_RATE: 0.2025323, ARHR: 0.0795667, NOVELTY: 0.0050606, AVERAGE_POPULARITY: 0.0162539, DIVERSITY_MEAN_INTER_LIST: 0.9973476, DIVERSITY_HERFINDAHL: 0.9997159, COVERAGE_ITEM: 0.5587603, COVERAGE_ITEM_CORRECT: 0.0374822, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1089971, DIVERSITY_GINI: 0.2768988, SHANNON_ENTROPY: 13.0246820, 
SearchBayesianSkopt-CV: Config 61 is suboptimal. Config: {'topK': 778, 'shrink': 268, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.05630771307263106, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1001517, PRECISION: 0.0201014, PRECISION_RECALL_MIN_DEN: 0.0776877, RECALL: 0.0758291, MAP: 0.0343264, MRR: 0.0705943, NDCG: 0.0525599, F1: 0.0317771, HIT_RATE: 0.2010143, ARHR: 0.0778856, NOVELTY: 0.0050879, AVERAGE_POPULARITY: 0.0166192, DIVERSITY_MEAN_INTER_LIST: 0.9968121, DIVERSITY_HERFINDAHL: 0.9996623, COVERAGE_ITEM: 0.4789836, COVERAGE_ITEM_CORRECT: 0.0364966, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1080408, DIVERSITY_GINI: 0.2219604, SHANNON_ENTROPY: 12.7197999, 
SearchBayesianSkopt-CV: Config 62 is suboptimal. Config: {'topK': 1000, 'shrink': 625, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0942263, PRECISION: 0.0190235, PRECISION_RECALL_MIN_DEN: 0.0726769, RECALL: 0.0708876, MAP: 0.0313861, MRR: 0.0664970, NDCG: 0.0486950, F1: 0.0299963, HIT_RATE: 0.1902345, ARHR: 0.0733867, NOVELTY: 0.0050316, AVERAGE_POPULARITY: 0.0150960, DIVERSITY_MEAN_INTER_LIST: 0.9977157, DIVERSITY_HERFINDAHL: 0.9997527, COVERAGE_ITEM: 0.5847931, COVERAGE_ITEM_CORRECT: 0.0359115, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1027054, DIVERSITY_GINI: 0.2993511, SHANNON_ENTROPY: 13.1566841, 
SearchBayesianSkopt-CV: Config 63 is suboptimal. Config: {'topK': 1000, 'shrink': 625, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0942263, PRECISION: 0.0190235, PRECISION_RECALL_MIN_DEN: 0.0726769, RECALL: 0.0708876, MAP: 0.0313861, MRR: 0.0664970, NDCG: 0.0486950, F1: 0.0299963, HIT_RATE: 0.1902345, ARHR: 0.0733867, NOVELTY: 0.0050316, AVERAGE_POPULARITY: 0.0150960, DIVERSITY_MEAN_INTER_LIST: 0.9977157, DIVERSITY_HERFINDAHL: 0.9997527, COVERAGE_ITEM: 0.5847931, COVERAGE_ITEM_CORRECT: 0.0359115, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1027054, DIVERSITY_GINI: 0.2993511, SHANNON_ENTROPY: 13.1566841, 
SearchBayesianSkopt-CV: Config 64 is suboptimal. Config: {'topK': 1000, 'shrink': 625, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0942263, PRECISION: 0.0190235, PRECISION_RECALL_MIN_DEN: 0.0726769, RECALL: 0.0708876, MAP: 0.0313861, MRR: 0.0664970, NDCG: 0.0486950, F1: 0.0299963, HIT_RATE: 0.1902345, ARHR: 0.0733867, NOVELTY: 0.0050316, AVERAGE_POPULARITY: 0.0150960, DIVERSITY_MEAN_INTER_LIST: 0.9977157, DIVERSITY_HERFINDAHL: 0.9997527, COVERAGE_ITEM: 0.5847931, COVERAGE_ITEM_CORRECT: 0.0359115, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1027054, DIVERSITY_GINI: 0.2993511, SHANNON_ENTROPY: 13.1566841, 
SearchBayesianSkopt-CV: Config 65 is suboptimal. Config: {'topK': 1000, 'shrink': 625, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0942263, PRECISION: 0.0190235, PRECISION_RECALL_MIN_DEN: 0.0726769, RECALL: 0.0708876, MAP: 0.0313861, MRR: 0.0664970, NDCG: 0.0486950, F1: 0.0299963, HIT_RATE: 0.1902345, ARHR: 0.0733867, NOVELTY: 0.0050316, AVERAGE_POPULARITY: 0.0150960, DIVERSITY_MEAN_INTER_LIST: 0.9977157, DIVERSITY_HERFINDAHL: 0.9997527, COVERAGE_ITEM: 0.5847931, COVERAGE_ITEM_CORRECT: 0.0359115, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1027054, DIVERSITY_GINI: 0.2993511, SHANNON_ENTROPY: 13.1566841, 
SearchBayesianSkopt-CV: Config 66 is suboptimal. Config: {'topK': 1000, 'shrink': 624, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0942221, PRECISION: 0.0190234, PRECISION_RECALL_MIN_DEN: 0.0726857, RECALL: 0.0708968, MAP: 0.0313888, MRR: 0.0665097, NDCG: 0.0487003, F1: 0.0299970, HIT_RATE: 0.1902342, ARHR: 0.0733993, NOVELTY: 0.0050316, AVERAGE_POPULARITY: 0.0150956, DIVERSITY_MEAN_INTER_LIST: 0.9977157, DIVERSITY_HERFINDAHL: 0.9997527, COVERAGE_ITEM: 0.5847854, COVERAGE_ITEM_CORRECT: 0.0359115, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1027054, DIVERSITY_GINI: 0.2993483, SHANNON_ENTROPY: 13.1566741, 
SearchBayesianSkopt-CV: Config 67 is suboptimal. Config: {'topK': 39, 'shrink': 997, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.013256787551957142, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0830742, PRECISION: 0.0164992, PRECISION_RECALL_MIN_DEN: 0.0626621, RECALL: 0.0609656, MAP: 0.0274291, MRR: 0.0588536, NDCG: 0.0423059, F1: 0.0259676, HIT_RATE: 0.1649920, ARHR: 0.0647342, NOVELTY: 0.0050559, AVERAGE_POPULARITY: 0.0155627, DIVERSITY_MEAN_INTER_LIST: 0.9949495, DIVERSITY_HERFINDAHL: 0.9994761, COVERAGE_ITEM: 0.4641463, COVERAGE_ITEM_CORRECT: 0.0306449, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0900466, DIVERSITY_GINI: 0.2113926, SHANNON_ENTROPY: 12.5915139, 
SearchBayesianSkopt-CV: Config 68 is suboptimal. Config: {'topK': 991, 'shrink': 985, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.9934879345879934, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1019629, PRECISION: 0.0202604, PRECISION_RECALL_MIN_DEN: 0.0787701, RECALL: 0.0769148, MAP: 0.0353500, MRR: 0.0725333, NDCG: 0.0537238, F1: 0.0320715, HIT_RATE: 0.2026044, ARHR: 0.0801783, NOVELTY: 0.0050748, AVERAGE_POPULARITY: 0.0165472, DIVERSITY_MEAN_INTER_LIST: 0.9971512, DIVERSITY_HERFINDAHL: 0.9996962, COVERAGE_ITEM: 0.5133782, COVERAGE_ITEM_CORRECT: 0.0370279, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1086951, DIVERSITY_GINI: 0.2471815, SHANNON_ENTROPY: 12.8756890, 
SearchBayesianSkopt-CV: Config 69 is suboptimal. Config: {'topK': 1000, 'shrink': 634, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0942178, PRECISION: 0.0190235, PRECISION_RECALL_MIN_DEN: 0.0726765, RECALL: 0.0708847, MAP: 0.0313817, MRR: 0.0664857, NDCG: 0.0486891, F1: 0.0299960, HIT_RATE: 0.1902349, ARHR: 0.0733793, NOVELTY: 0.0050313, AVERAGE_POPULARITY: 0.0150952, DIVERSITY_MEAN_INTER_LIST: 0.9977157, DIVERSITY_HERFINDAHL: 0.9997527, COVERAGE_ITEM: 0.5848008, COVERAGE_ITEM_CORRECT: 0.0359038, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1026803, DIVERSITY_GINI: 0.2993608, SHANNON_ENTROPY: 13.1567116, 
SearchBayesianSkopt-CV: Search complete. Best config is 20: {'topK': 781, 'shrink': 598, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.7216928385509119, 'feature_weighting': 'TF-IDF'}
