
SearchBayesianSkopt-CV: New best config found. Config 0: {'topK': 689, 'shrink': 615, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.13348339077939622, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1629567, PRECISION: 0.0335081, PRECISION_RECALL_MIN_DEN: 0.1215100, RECALL: 0.1180012, MAP: 0.0572204, MRR: 0.1209095, NDCG: 0.0856336, F1: 0.0521933, HIT_RATE: 0.3350806, ARHR: 0.1379518, NOVELTY: 0.0046495, AVERAGE_POPULARITY: 0.1383965, DIVERSITY_MEAN_INTER_LIST: 0.9714592, DIVERSITY_HERFINDAHL: 0.9971288, COVERAGE_ITEM: 0.3743600, COVERAGE_ITEM_CORRECT: 0.0362271, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1806720, DIVERSITY_GINI: 0.0990093, SHANNON_ENTROPY: 10.7238208, 
SearchBayesianSkopt-CV: Config 58 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1615629, PRECISION: 0.0332191, PRECISION_RECALL_MIN_DEN: 0.1211587, RECALL: 0.1177241, MAP: 0.0566477, MRR: 0.1194071, NDCG: 0.0849661, F1: 0.0518155, HIT_RATE: 0.3321906, ARHR: 0.1360139, NOVELTY: 0.0046187, AVERAGE_POPULARITY: 0.1448684, DIVERSITY_MEAN_INTER_LIST: 0.9682817, DIVERSITY_HERFINDAHL: 0.9968111, COVERAGE_ITEM: 0.3598845, COVERAGE_ITEM_CORRECT: 0.0353109, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1798666, DIVERSITY_GINI: 0.0915583, SHANNON_ENTROPY: 10.5726614, 
SearchBayesianSkopt-CV: Config 59 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1615629, PRECISION: 0.0332191, PRECISION_RECALL_MIN_DEN: 0.1211587, RECALL: 0.1177241, MAP: 0.0566477, MRR: 0.1194071, NDCG: 0.0849661, F1: 0.0518155, HIT_RATE: 0.3321906, ARHR: 0.1360139, NOVELTY: 0.0046187, AVERAGE_POPULARITY: 0.1448684, DIVERSITY_MEAN_INTER_LIST: 0.9682817, DIVERSITY_HERFINDAHL: 0.9968111, COVERAGE_ITEM: 0.3598845, COVERAGE_ITEM_CORRECT: 0.0353109, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1798666, DIVERSITY_GINI: 0.0915583, SHANNON_ENTROPY: 10.5726614, 
SearchBayesianSkopt-CV: Config 60 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1615629, PRECISION: 0.0332191, PRECISION_RECALL_MIN_DEN: 0.1211587, RECALL: 0.1177241, MAP: 0.0566477, MRR: 0.1194071, NDCG: 0.0849661, F1: 0.0518155, HIT_RATE: 0.3321906, ARHR: 0.1360139, NOVELTY: 0.0046187, AVERAGE_POPULARITY: 0.1448684, DIVERSITY_MEAN_INTER_LIST: 0.9682817, DIVERSITY_HERFINDAHL: 0.9968111, COVERAGE_ITEM: 0.3598845, COVERAGE_ITEM_CORRECT: 0.0353109, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1798666, DIVERSITY_GINI: 0.0915583, SHANNON_ENTROPY: 10.5726614, 
SearchBayesianSkopt-CV: Config 61 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1615629, PRECISION: 0.0332191, PRECISION_RECALL_MIN_DEN: 0.1211587, RECALL: 0.1177241, MAP: 0.0566477, MRR: 0.1194071, NDCG: 0.0849661, F1: 0.0518155, HIT_RATE: 0.3321906, ARHR: 0.1360139, NOVELTY: 0.0046187, AVERAGE_POPULARITY: 0.1448684, DIVERSITY_MEAN_INTER_LIST: 0.9682817, DIVERSITY_HERFINDAHL: 0.9968111, COVERAGE_ITEM: 0.3598845, COVERAGE_ITEM_CORRECT: 0.0353109, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1798666, DIVERSITY_GINI: 0.0915583, SHANNON_ENTROPY: 10.5726614, 
SearchBayesianSkopt-CV: Config 62 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1615629, PRECISION: 0.0332191, PRECISION_RECALL_MIN_DEN: 0.1211587, RECALL: 0.1177241, MAP: 0.0566477, MRR: 0.1194071, NDCG: 0.0849661, F1: 0.0518155, HIT_RATE: 0.3321906, ARHR: 0.1360139, NOVELTY: 0.0046187, AVERAGE_POPULARITY: 0.1448684, DIVERSITY_MEAN_INTER_LIST: 0.9682817, DIVERSITY_HERFINDAHL: 0.9968111, COVERAGE_ITEM: 0.3598845, COVERAGE_ITEM_CORRECT: 0.0353109, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1798666, DIVERSITY_GINI: 0.0915583, SHANNON_ENTROPY: 10.5726614, 
SearchBayesianSkopt-CV: Config 63 is suboptimal. Config: {'topK': 918, 'shrink': 996, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.1673335055106535, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.1608764, PRECISION: 0.0350843, PRECISION_RECALL_MIN_DEN: 0.1225234, RECALL: 0.1187667, MAP: 0.0565680, MRR: 0.1182638, NDCG: 0.0853476, F1: 0.0541667, HIT_RATE: 0.3508433, ARHR: 0.1368722, NOVELTY: 0.0053134, AVERAGE_POPULARITY: 0.0303467, DIVERSITY_MEAN_INTER_LIST: 0.9981454, DIVERSITY_HERFINDAHL: 0.9997969, COVERAGE_ITEM: 0.6375746, COVERAGE_ITEM_CORRECT: 0.0595034, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1836416, DIVERSITY_GINI: 0.3156868, SHANNON_ENTROPY: 13.2453225, 
SearchBayesianSkopt-CV: Config 64 is suboptimal. Config: {'topK': 904, 'shrink': 997, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.018926597256101022, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1918321, PRECISION: 0.0414136, PRECISION_RECALL_MIN_DEN: 0.1486113, RECALL: 0.1443377, MAP: 0.0688549, MRR: 0.1427513, NDCG: 0.1035560, F1: 0.0643592, HIT_RATE: 0.4141355, ARHR: 0.1654498, NOVELTY: 0.0047550, AVERAGE_POPULARITY: 0.1150503, DIVERSITY_MEAN_INTER_LIST: 0.9821145, DIVERSITY_HERFINDAHL: 0.9981941, COVERAGE_ITEM: 0.4293975, COVERAGE_ITEM_CORRECT: 0.0503484, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2157292, DIVERSITY_GINI: 0.1310677, SHANNON_ENTROPY: 11.3074590, 
SearchBayesianSkopt-CV: Config 65 is suboptimal. Config: {'topK': 1000, 'shrink': 717, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1616445, PRECISION: 0.0332541, PRECISION_RECALL_MIN_DEN: 0.1211503, RECALL: 0.1176946, MAP: 0.0567310, MRR: 0.1196671, NDCG: 0.0850391, F1: 0.0518549, HIT_RATE: 0.3325407, ARHR: 0.1363632, NOVELTY: 0.0046200, AVERAGE_POPULARITY: 0.1445694, DIVERSITY_MEAN_INTER_LIST: 0.9684664, DIVERSITY_HERFINDAHL: 0.9968295, COVERAGE_ITEM: 0.3599846, COVERAGE_ITEM_CORRECT: 0.0353802, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1798163, DIVERSITY_GINI: 0.0916913, SHANNON_ENTROPY: 10.5789587, 
SearchBayesianSkopt-CV: Config 66 is suboptimal. Config: {'topK': 1000, 'shrink': 721, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1616263, PRECISION: 0.0332611, PRECISION_RECALL_MIN_DEN: 0.1211573, RECALL: 0.1176977, MAP: 0.0567318, MRR: 0.1196685, NDCG: 0.0850407, F1: 0.0518638, HIT_RATE: 0.3326111, ARHR: 0.1363638, NOVELTY: 0.0046200, AVERAGE_POPULARITY: 0.1445545, DIVERSITY_MEAN_INTER_LIST: 0.9684798, DIVERSITY_HERFINDAHL: 0.9968309, COVERAGE_ITEM: 0.3599538, COVERAGE_ITEM_CORRECT: 0.0353879, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1798414, DIVERSITY_GINI: 0.0916806, SHANNON_ENTROPY: 10.5789307, 
SearchBayesianSkopt-CV: Config 67 is suboptimal. Config: {'topK': 918, 'shrink': 433, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.01887645908301794, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1937892, PRECISION: 0.0420108, PRECISION_RECALL_MIN_DEN: 0.1498639, RECALL: 0.1454921, MAP: 0.0694903, MRR: 0.1438018, NDCG: 0.1044822, F1: 0.0651953, HIT_RATE: 0.4201083, ARHR: 0.1672501, NOVELTY: 0.0048151, AVERAGE_POPULARITY: 0.1033349, DIVERSITY_MEAN_INTER_LIST: 0.9859589, DIVERSITY_HERFINDAHL: 0.9985785, COVERAGE_ITEM: 0.4536593, COVERAGE_ITEM_CORRECT: 0.0526506, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2178180, DIVERSITY_GINI: 0.1477104, SHANNON_ENTROPY: 11.5784081, 
SearchBayesianSkopt-CV: Config 68 is suboptimal. Config: {'topK': 1000, 'shrink': 727, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1615951, PRECISION: 0.0332611, PRECISION_RECALL_MIN_DEN: 0.1211599, RECALL: 0.1177031, MAP: 0.0567269, MRR: 0.1196866, NDCG: 0.0850415, F1: 0.0518644, HIT_RATE: 0.3326109, ARHR: 0.1363715, NOVELTY: 0.0046200, AVERAGE_POPULARITY: 0.1445466, DIVERSITY_MEAN_INTER_LIST: 0.9684765, DIVERSITY_HERFINDAHL: 0.9968305, COVERAGE_ITEM: 0.3599076, COVERAGE_ITEM_CORRECT: 0.0353879, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1798666, DIVERSITY_GINI: 0.0916685, SHANNON_ENTROPY: 10.5788883, 
SearchBayesianSkopt-CV: Config 69 is suboptimal. Config: {'topK': 962, 'shrink': 996, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.5352387764643362, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1900908, PRECISION: 0.0418453, PRECISION_RECALL_MIN_DEN: 0.1479769, RECALL: 0.1434882, MAP: 0.0680509, MRR: 0.1413308, NDCG: 0.1025750, F1: 0.0647941, HIT_RATE: 0.4184527, ARHR: 0.1648430, NOVELTY: 0.0049426, AVERAGE_POPULARITY: 0.0761612, DIVERSITY_MEAN_INTER_LIST: 0.9921828, DIVERSITY_HERFINDAHL: 0.9992007, COVERAGE_ITEM: 0.5078499, COVERAGE_ITEM_CORRECT: 0.0559384, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2150497, DIVERSITY_GINI: 0.1857309, SHANNON_ENTROPY: 12.1123053, 
SearchBayesianSkopt-CV: Search complete. Best config is 46: {'topK': 107, 'shrink': 694, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0013198316875293605, 'feature_weighting': 'TF-IDF'}
