
SearchBayesianSkopt-CV: New best config found. Config 0: {'topK': 355, 'shrink': 972, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.6607515658278277, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0865196, PRECISION: 0.0186191, PRECISION_RECALL_MIN_DEN: 0.0613270, RECALL: 0.0589577, MAP: 0.0272965, MRR: 0.0614428, NDCG: 0.0423313, F1: 0.0282992, HIT_RATE: 0.1861907, ARHR: 0.0698463, NOVELTY: 0.0052843, AVERAGE_POPULARITY: 0.0163940, DIVERSITY_MEAN_INTER_LIST: 0.9982044, DIVERSITY_HERFINDAHL: 0.9998028, COVERAGE_ITEM: 0.6439346, COVERAGE_ITEM_CORRECT: 0.0364966, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1021518, DIVERSITY_GINI: 0.3298219, SHANNON_ENTROPY: 13.3072862, 
SearchBayesianSkopt-CV: Config 58 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0923484, PRECISION: 0.0199341, PRECISION_RECALL_MIN_DEN: 0.0705314, RECALL: 0.0682276, MAP: 0.0296355, MRR: 0.0636511, NDCG: 0.0466752, F1: 0.0308506, HIT_RATE: 0.1993409, ARHR: 0.0718615, NOVELTY: 0.0052956, AVERAGE_POPULARITY: 0.0156136, DIVERSITY_MEAN_INTER_LIST: 0.9973973, DIVERSITY_HERFINDAHL: 0.9997221, COVERAGE_ITEM: 0.5498056, COVERAGE_ITEM_CORRECT: 0.0382137, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1115641, DIVERSITY_GINI: 0.2597041, SHANNON_ENTROPY: 12.9455623, 
SearchBayesianSkopt-CV: Config 59 is suboptimal. Config: {'topK': 65, 'shrink': 962, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.020692632917960866, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0799804, PRECISION: 0.0166546, PRECISION_RECALL_MIN_DEN: 0.0558706, RECALL: 0.0538584, MAP: 0.0253665, MRR: 0.0569095, NDCG: 0.0390293, F1: 0.0254408, HIT_RATE: 0.1665457, ARHR: 0.0642776, NOVELTY: 0.0052819, AVERAGE_POPULARITY: 0.0160093, DIVERSITY_MEAN_INTER_LIST: 0.9979472, DIVERSITY_HERFINDAHL: 0.9997771, COVERAGE_ITEM: 0.6318999, COVERAGE_ITEM_CORRECT: 0.0328316, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.0928401, DIVERSITY_GINI: 0.3203393, SHANNON_ENTROPY: 13.2483521, 
SearchBayesianSkopt-CV: Config 60 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0923484, PRECISION: 0.0199341, PRECISION_RECALL_MIN_DEN: 0.0705314, RECALL: 0.0682276, MAP: 0.0296355, MRR: 0.0636511, NDCG: 0.0466752, F1: 0.0308506, HIT_RATE: 0.1993409, ARHR: 0.0718615, NOVELTY: 0.0052956, AVERAGE_POPULARITY: 0.0156136, DIVERSITY_MEAN_INTER_LIST: 0.9973973, DIVERSITY_HERFINDAHL: 0.9997221, COVERAGE_ITEM: 0.5498056, COVERAGE_ITEM_CORRECT: 0.0382137, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1115641, DIVERSITY_GINI: 0.2597041, SHANNON_ENTROPY: 12.9455623, 
SearchBayesianSkopt-CV: Config 61 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0923484, PRECISION: 0.0199341, PRECISION_RECALL_MIN_DEN: 0.0705314, RECALL: 0.0682276, MAP: 0.0296355, MRR: 0.0636511, NDCG: 0.0466752, F1: 0.0308506, HIT_RATE: 0.1993409, ARHR: 0.0718615, NOVELTY: 0.0052956, AVERAGE_POPULARITY: 0.0156136, DIVERSITY_MEAN_INTER_LIST: 0.9973973, DIVERSITY_HERFINDAHL: 0.9997221, COVERAGE_ITEM: 0.5498056, COVERAGE_ITEM_CORRECT: 0.0382137, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1115641, DIVERSITY_GINI: 0.2597041, SHANNON_ENTROPY: 12.9455623, 
SearchBayesianSkopt-CV: Config 62 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0923484, PRECISION: 0.0199341, PRECISION_RECALL_MIN_DEN: 0.0705314, RECALL: 0.0682276, MAP: 0.0296355, MRR: 0.0636511, NDCG: 0.0466752, F1: 0.0308506, HIT_RATE: 0.1993409, ARHR: 0.0718615, NOVELTY: 0.0052956, AVERAGE_POPULARITY: 0.0156136, DIVERSITY_MEAN_INTER_LIST: 0.9973973, DIVERSITY_HERFINDAHL: 0.9997221, COVERAGE_ITEM: 0.5498056, COVERAGE_ITEM_CORRECT: 0.0382137, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1115641, DIVERSITY_GINI: 0.2597041, SHANNON_ENTROPY: 12.9455623, 
SearchBayesianSkopt-CV: Config 63 is suboptimal. Config: {'topK': 58, 'shrink': 977, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.032566515830490646, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0900466, PRECISION: 0.0192333, PRECISION_RECALL_MIN_DEN: 0.0669357, RECALL: 0.0645800, MAP: 0.0293716, MRR: 0.0630324, NDCG: 0.0453458, F1: 0.0296370, HIT_RATE: 0.1923332, ARHR: 0.0716373, NOVELTY: 0.0052875, AVERAGE_POPULARITY: 0.0153862, DIVERSITY_MEAN_INTER_LIST: 0.9980515, DIVERSITY_HERFINDAHL: 0.9997875, COVERAGE_ITEM: 0.5866718, COVERAGE_ITEM_CORRECT: 0.0373975, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1062539, DIVERSITY_GINI: 0.2938850, SHANNON_ENTROPY: 13.1578335, 
SearchBayesianSkopt-CV: Config 64 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0923484, PRECISION: 0.0199341, PRECISION_RECALL_MIN_DEN: 0.0705314, RECALL: 0.0682276, MAP: 0.0296355, MRR: 0.0636511, NDCG: 0.0466752, F1: 0.0308506, HIT_RATE: 0.1993409, ARHR: 0.0718615, NOVELTY: 0.0052956, AVERAGE_POPULARITY: 0.0156136, DIVERSITY_MEAN_INTER_LIST: 0.9973973, DIVERSITY_HERFINDAHL: 0.9997221, COVERAGE_ITEM: 0.5498056, COVERAGE_ITEM_CORRECT: 0.0382137, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1115641, DIVERSITY_GINI: 0.2597041, SHANNON_ENTROPY: 12.9455623, 
SearchBayesianSkopt-CV: Config 65 is suboptimal. Config: {'topK': 12, 'shrink': 991, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0010322628923216117, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0802256, PRECISION: 0.0160114, PRECISION_RECALL_MIN_DEN: 0.0553717, RECALL: 0.0534165, MAP: 0.0263257, MRR: 0.0571067, NDCG: 0.0395486, F1: 0.0246360, HIT_RATE: 0.1601142, ARHR: 0.0642389, NOVELTY: 0.0052864, AVERAGE_POPULARITY: 0.0153639, DIVERSITY_MEAN_INTER_LIST: 0.9975581, DIVERSITY_HERFINDAHL: 0.9997382, COVERAGE_ITEM: 0.6138133, COVERAGE_ITEM_CORRECT: 0.0316227, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.0896942, DIVERSITY_GINI: 0.3073240, SHANNON_ENTROPY: 13.1732829, 
SearchBayesianSkopt-CV: Config 66 is suboptimal. Config: {'topK': 968, 'shrink': 724, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9966428816471509, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0934197, PRECISION: 0.0201527, PRECISION_RECALL_MIN_DEN: 0.0693492, RECALL: 0.0668686, MAP: 0.0302049, MRR: 0.0657435, NDCG: 0.0468544, F1: 0.0309712, HIT_RATE: 0.2015272, ARHR: 0.0746325, NOVELTY: 0.0052889, AVERAGE_POPULARITY: 0.0163110, DIVERSITY_MEAN_INTER_LIST: 0.9981401, DIVERSITY_HERFINDAHL: 0.9997964, COVERAGE_ITEM: 0.6326160, COVERAGE_ITEM_CORRECT: 0.0392531, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1111866, DIVERSITY_GINI: 0.3226873, SHANNON_ENTROPY: 13.2773990, 
SearchBayesianSkopt-CV: Config 67 is suboptimal. Config: {'topK': 1000, 'shrink': 599, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.0301296642406228, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0976671, PRECISION: 0.0210966, PRECISION_RECALL_MIN_DEN: 0.0734962, RECALL: 0.0709818, MAP: 0.0318451, MRR: 0.0688622, NDCG: 0.0495099, F1: 0.0325250, HIT_RATE: 0.2109661, ARHR: 0.0781297, NOVELTY: 0.0052908, AVERAGE_POPULARITY: 0.0162522, DIVERSITY_MEAN_INTER_LIST: 0.9981745, DIVERSITY_HERFINDAHL: 0.9997998, COVERAGE_ITEM: 0.6363734, COVERAGE_ITEM_CORRECT: 0.0410010, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1165723, DIVERSITY_GINI: 0.3264900, SHANNON_ENTROPY: 13.2930671, 
SearchBayesianSkopt-CV: Config 68 is suboptimal. Config: {'topK': 962, 'shrink': 24, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.007083813726693313, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0759027, PRECISION: 0.0156537, PRECISION_RECALL_MIN_DEN: 0.0536902, RECALL: 0.0518825, MAP: 0.0235412, MRR: 0.0532206, NDCG: 0.0369247, F1: 0.0240483, HIT_RATE: 0.1565370, ARHR: 0.0591080, NOVELTY: 0.0053001, AVERAGE_POPULARITY: 0.0148369, DIVERSITY_MEAN_INTER_LIST: 0.9969132, DIVERSITY_HERFINDAHL: 0.9996737, COVERAGE_ITEM: 0.4981020, COVERAGE_ITEM_CORRECT: 0.0303138, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.0898452, DIVERSITY_GINI: 0.2226841, SHANNON_ENTROPY: 12.7226679, 
SearchBayesianSkopt-CV: Config 69 is suboptimal. Config: {'topK': 996, 'shrink': 266, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.01812799428246459, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0877517, PRECISION: 0.0190855, PRECISION_RECALL_MIN_DEN: 0.0626706, RECALL: 0.0601294, MAP: 0.0276145, MRR: 0.0621168, NDCG: 0.0429525, F1: 0.0289736, HIT_RATE: 0.1908550, ARHR: 0.0709090, NOVELTY: 0.0052830, AVERAGE_POPULARITY: 0.0165224, DIVERSITY_MEAN_INTER_LIST: 0.9982425, DIVERSITY_HERFINDAHL: 0.9998066, COVERAGE_ITEM: 0.6421482, COVERAGE_ITEM_CORRECT: 0.0374052, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1041148, DIVERSITY_GINI: 0.3293514, SHANNON_ENTROPY: 13.3089195, 
SearchBayesianSkopt-CV: Search complete. Best config is 4: {'topK': 381, 'shrink': 406, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.7652913675886397, 'feature_weighting': 'TF-IDF'}
